"","LibID","Library","Year","Upper.Tier.Code","Legal.Name","New.Legal.Name","Mailing.Address","Postal.Code","City","Street.Address","Library.Web.Site.Address","Library.Service.Type","Population..Resident.","Households..Resident.","Population..Contracting.","Households..Contracting.","Date.year.starts","Date.year.ends","Ontario.Library.Service..OLS..Region","X..of.Active.Library.Cardholders","Net.Balance.brought.forward.amount","Net.Balance.brought.forward.type","Provincial.Operating.Funding","Local.Operating.Grant","Contract.Revenue","Project.Grants","Donations","Self.generated.Revenue","Debt.Services.and.Reserve.Fund.Revenues","Other.operating.revenue","Total.Operating.Revenues","Provincial.capital.revenues","Federal.capital.revenues","Local.capital.revenues","Other.capital.revenues","Total.Capital.Revenues","General.materials.expenditure","Electronic.materials.expenditure","Staffing.expenditure","Staff.Training.expenditure","Facilities.Utilities","Telephone.and.Fax","Dedicated.Internet.Connectivity.Costs","Computer.Services","Debt.Charges.and.Transfers.to.Reserve.Funds","Funds.returned.to.government.sources","Contract.payment.made.to.library.boards.for.library.services","Other.expenditures","Total.Operating.Expenditures","Total.Capital.Expenditures","Titles.Held..Reference..English.Language.","Titles.Held..Reference..French.Language.","Titles.Held..Reference..Other.Language.","Volumes.Held..Reference..English.Language.","Volumes.Held..Reference..French.Language.","Volumes.Held..Reference..Other.Language.","X..of.Databases..Reference..English.Language.","X..of.Databases..Reference..French.Language.","X..of.Databases..Reference..Other.Language.","X..of.CD.ROM.Titles..Reference..English.Language.","X..of.CD.ROM.Titles..Reference..French.Language.","X..of.CD.ROM.Titles..Reference..Other.Language.","X..of.copies.of.CD.ROM..Reference..English.Language.","X..of.copies.of.CD.ROM..Reference..French.Language.","X..of.copies.of.CD.ROM..Reference..Other.Language.","Titles.Held..Circulating..English.Language.","Titles.Held..Circulating..French.Language.","Titles.Held..Circulating..Other.Language.","Volumes.Held..Circulating..English.Language.","Volumes.Held..Circulating..French.Language.","Volumes.Held..Circulating..Other.Language.","X..of.CD.ROM.Titles..Circulating..English.Language.","X..of.CD.ROM.Titles..Circulating..French.Language.","X..of.CD.ROM.Titles..Circulating..Other.Language.","X..of.copies.of.CD.ROMs..Circulating..English.Language.","X..of.copies.of.CD.ROMs..Circulating..French.Language.","X..of.copies.of.CD.ROMs..Circulating..Other.Language.","Titles.Held..Periodicals..English.Language.","Titles.Held..Periodicals..French.Language.","Titles.Held..Periodicals..Other.Language.","X..of.Database.Subscriptions..Periodicals..English.Language.","X..of.Database.Subscriptions..Periodicals..French.Language.","X..of.Database.Subscriptions..Periodicals..Other.Language.","X..of.CD.ROM.Titles..Periodicals..English.Language.","X..of.CD.ROMs.Titles..Periodicals..French.Language.","X..of.CD.ROM.Titles..Periodicals..Other.Language.","X..of.copies.of.CD.ROMs..Periodicals..English.Language.","X..of.copies.of.CD.ROMs..Periodicals..French.Language.","X..of.copies.of.CD.ROMs..Periodicals..Other.Language.","X..of.individual.electronic.periodical.titles..English.Language.","X..of.individual.electronic.periodical.titles..French.Language.","X..of.individual.electronic.periodical.titles..Other.Language.","X..of.hours.per.week.in.an.FTE","Librarians..Full.Time....of.people.","Library.Technicians..Full.Time....of.people.","EXCEL.Graduates..Full.Time....of.people.","Other.staff..Full.Time....of.people.","Volunteers..Full.Time....of.people.","Librarians..Part.Time....of.people.","Librarians..Part.Time..Hours.worked.","Library.Technicians..Part.Time....of.people.","Library.Technicians..Part.Time..Hours.worked.","EXCEL.Graduates..Part.Time....of.people.","EXCEL.Graduates..Part.Time..Hours.worked.","Other.staff..Part.Time....of.people.","Other.staff..Part.Time..Hours.worked.","Volunteers..Part.Time....of.people.","Volunteers..Part.Time..Hours.worked.","X..of.Public.access.workstations","Workstations.with.internet.access","Workstations.with.OPAC.access","Workstations.with.CD.ROM.access","Automated.catalogue.available","Name.of.Automated.Catalogue.System","Does.your.library.provide.wireless.Internet.connection","X..of.Main.Libraries","Main.Library..total.hours.open.per.week","X..of.Branches.open...12.hours.per.week","Branches.open...12.hours.per.week..total.hours.open.per.week","X..of.Branches.open..12.hours.per.week","Branches.open..12.hours.per.week..total.hours.open.per.week","X..of.Bookmobile.stops","Bookmobile.hours.per.week","X..of.Deposit.Stations","Deposit.Station.hours.per.week","X..of.Bookmobiles","Total.Annual.Direct.Circulation","X..of.programs.held.annually","Annual.program.attendance","X..of.items.borrowed","X..of.items.lent","X..of.requests.made.to.other.libraries","X..of.requests.received.from.other.libraries","Typical.Week..Direct.circulation","Typical.Week..Materials.use.in.library","Typical.Week....of.people.using.library.workstations","Typical.Week....of.times.electronic.databases.accessed","No.of.people.using.public.library.wireless.connection","Typical.Week....of.standard.reference.transactions","Typical.Week....of.electronic.reference.transactions","Typical.Week....of.library.visits.made.in.person","Typical.Week....of.electronic.library.visits"
"194",196,"Marathon Twp",2010,89,"Marathon Twp","","P.O. Box 400","P0T2E0","Marathon","22 Peninsula Road","http://my.tbaytel.net/marlibrary/","Public or Union Library",3446,1771,0,0,"01/01/2010","12/31/2010","OLS-N",1993,-113,"Deficit",22536,116000,0,37664,0,7739,0,0,183939,0,0,0,0,0,14340,5266,135594,2197,11299,1963,1332,8636,184,0,0,5753,186564,0,187,0,0,347,0,0,32,0,0,1106,0,0,1106,0,0,18510,695,0,18670,695,0,1106,0,0,1106,0,0,18494,27,0,27,0,0,1106,0,0,1106,0,0,8460,23,0,35,0,0,1,0,0,0,0,0,0,1,20,6,68,3,5,6,6,1,3,"Yes","Winnebego Spectrum",1,1,35,0,0,0,0,0,0,0,0,0,"28469",264,3047,334,0,343,0,503,490,72,23,11,112,0,518,0
"195",99,"Markham",2010,27,"Markham","","6031 Highway 7","L3P3A7","Markham","","http://www.markhampubliclibrary.ca","Public or Union Library",309144,89485,0,0,"01/01/2010","12/31/2010","SOLS",211584,55751,"Surplus",228778,9959012,0,7744,45821,685796,0,0,10927151,0,0,125000,0,125000,1230560,353331,7352348,45914,1041566,31835,0,0,0,0,0,815846,10871400,125000,2577,38,0,5952,105,0,132,1,6,0,0,0,0,0,0,273104,9117,51594,570184,14744,102899,6013,0,0,6152,0,0,314,0,0,19,0,1,0,0,0,0,0,0,19984,0,0,35,29,12,0,23,0,2,28,19,351.75,0,0,138,1839,261,6.01,136,101,33,2,"Yes","Symphony 3.3.1.",1,0,0,6,371.5,0,0,0,0,0,0,0,"4,838,114",3950,57320,670,548,788,3264,101721,14695,5029,11256,7767,2478,14,43182,48861
"196",447,"Markstay-Warren, Municipality of",2010,23,"Markstay-Warren, Municipality of","","Markstay Library","P0M2G0","Markstay","7 Pioneer St. East","www.olsn.ca/markstay-warrenpl","Public or Union Library",2645,1301,0,0,"01/01/2010","12/31/2010","OLS-N",1644,2300,"Surplus",7152,39928,0,7221,0,0,0,818,55119,0,0,0,0,0,11309,1634,26673,265,840,1366,427,5543,0,0,0,2191,50248,0,13,0,0,36,0,0,32,0,0,0,0,0,0,0,0,8877,1415,0,9753,1471,0,554,0,0,627,0,0,31,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,32.5,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,9,9,0,9,"Yes","LibrarySoft",0,1,21,1,9,0,0,0,0,0,0,0,"11763",327,4524,31,0,31,0,281,31,14,0,0,8,0,264,0
"197",463,"Marmora and Lake",2010,51,"Marmora and Lake","","P.O. Box 340","K0K2M0","Marmora","37 Forsyth Street","www.marmoralibrary.ca/","Public or Union Library",3465,2611,0,0,"01/01/2010","12/31/2010","SOLS",2310,0,"Nil",10621,59704,0,223840,100,1286,0,0,295551,0,0,0,0,0,9981,0,264673,610,10165,610,960,6083,0,0,0,2469,295551,0,220,2,1,5490,2,1,32,0,0,20,0,0,20,0,0,16636,50,10,16836,50,10,0,0,0,0,0,0,12,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,0,0,0,0,0,0,0,2,41,1,30,6,12,5,5,5,5,"Yes","Mandarin",1,1,26,0,0,0,0,0,0,0,0,0,"15308",95,849,251,0,252,0,306,39,79,1,40,32,9,197,140
"198",428,"Mattagami FN",2010,70,"Mattagami FN","","P.O. Box 99","P0M1W0","Gogama","Same as the above","www.mattagami.com","First Nations Library",170,0,0,0,"04/01/2010","03/31/2011","OLS-N",51,0,"Nil",302,0,0,13000,0,0,0,0,13302,0,0,0,0,0,0,0,13302,0,0,0,0,0,0,0,0,0,13302,0,14,0,0,197,0,0,0,0,0,0,0,0,0,0,0,450,0,0,450,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,"Yes","0",0,1,32.5,0,0,0,0,0,0,0,0,0,"2000",50,2050,0,0,0,0,30,60,15,0,20,20,0,100,0
"199",134,"Mattawa",2010,85,"Mattawa","","P.O. Box 920","P0H1V0","Mattawa","370 pine St.","http://users.efni.com/~mplibrary/","Public or Union Library",2114,1052,1818,911,"04/01/2010","03/31/2011","OLS-N",1622,-23734,"Deficit",5334,85625,0,10107,6061,1776,0,0,108903,0,0,0,0,0,0,0,101446,1999,25016,2500,850,50,0,0,800,0,132661,0,23,25,0,124,60,0,80,7,1,20,7,0,200,75,0,29999,5126,0,29999,5126,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,1,0,0,1,33,1,20,0,0,0,0,2,12,11,11,0,11,"Yes","Near North School Board",1,1,44,0,0,0,0,0,0,1,0,0,"37227",90,900,409,6000,712,300,700,230,3000,75,150,200,40,350,60
"200",461,"Mattawan",2010,85,"Mattawan","","P.O. Box 610","P0H1V0","Mattawa","947 Highway 530","","Contracting Municipality",150,120,0,0,"04/01/2010","03/31/2011","",0,0,"Nil",403,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",20,"Mattice-Val Cote",2010,81,"Mattice-Val Cote","","S.P. 129","P0L1T0","Mattice","500 Route 11","www.olsn.ca/mattice-valcote/","Public or Union Library",727,387,0,0,"01/01/2010","12/31/2010","OLS-N",405,2711,"Surplus",2395,25000,0,26004,3000,864,0,1891,59154,0,0,0,0,0,8869,1261,42130,1918,1858,1115,0,4282,0,0,0,8355,69788,0,15,52,0,68,153,0,32,0,0,6,9,0,6,9,0,3508,8011,0,3508,8011,0,115,115,0,115,115,0,20,20,0,0,0,0,0,0,0,0,0,0,18460,23,0,32.5,0,0,0,0,0,0,0,0,0,1,25,1,4,9,1,10,8,8,10,"Yes","Mandarin M3",1,1,25,0,0,0,0,1,1,0,0,1,"6503",55,490,34,0,57,34,93,5,41,4,2,1,1,10,2
"202",199,"McGarry Twp",2010,90,"McGarry Twp","","P.O. Box 250","P0K1X0","Virginiatown","1, 27th Street","www.olsn.ca/mcgarry","Public or Union Library",674,427,0,0,"01/01/2010","12/31/2010","OLS-N",458,6244,"Surplus",2699,35000,0,12961,0,713,0,0,51373,0,0,0,0,0,6038,591,31340,439,1870,879,0,1680,0,0,20,2464,45321,0,14,5,0,26,8,0,0,0,0,263,22,1046,263,22,1046,6217,2278,0,6753,2707,0,0,0,0,0,0,0,14,8,0,1,1,0,0,0,12,0,0,12,0,0,0,35,0,0,0,0,0,1,21,0,0,0,0,1,6,0,0,6,5,5,5,"No","",1,1,15,0,0,0,0,0,0,0,0,0,"6524",1,15,129,129,65,65,111,10,64,0,4,28,5,181,133
"203",406,"M'Chigeeng FN",2010,83,"M'Chigeeng FN","","P.O. Box 331","P0P1G0","M'Chigeeng First Nation","#18 Lakeview Drive","karenm@lakeviewschool.ca","First Nations Library",955,0,0,0,"04/01/2010","03/31/2011","OLS-N",185,0,"Nil",3087,40392,0,14686,0,0,0,0,58165,0,0,0,0,0,2462,0,53392,370,0,172,0,966,0,0,0,0,57362,0,50,0,0,299,0,0,32,0,0,0,0,0,0,0,0,7838,0,0,9285,0,0,0,0,0,0,0,0,28,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,37.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,"No","",0,1,37.5,0,0,0,0,0,0,0,0,0,"6572",170,6093,0,0,0,0,175,180,3,10,0,10,25,170,0
"204",200,"McKellar Twp",2010,86,"McKellar Twp","","P.O. Box 10","P0G1C0","McKellar","#701  Highway 124","www.mckellarpubliclibrary.on.ca","Public or Union Library",929,1527,0,0,"01/01/2010","12/31/2010","OLS-N",453,54431,"Surplus",6421,26470,0,14453,0,4505,0,0,51849,0,0,0,0,0,813,0,20288,453,4451,1397,2094,0,0,0,0,28601,58097,11332,9180,2,0,9180,2,0,32,0,0,189,0,0,189,0,0,189,0,0,189,6,0,189,0,0,189,0,0,32,0,0,27,0,0,189,0,0,189,0,0,18460,23,0,32.5,0,0,0,0,0,0,0,1,10,0,0,1,10,0,0,5,5,0,5,"Yes","Jasi",1,1,20,0,0,0,0,0,0,0,0,0,"1878",1,80,90,79,129,227,1878,36,40,6,10,10,3,65,0
"205",201,"McMurrich/Monteith, the Corporation of the Township of",2010,86,"McMurrich/Monteith, the Corporation of the Township of","","P.O. Box 70","P0A1Y0","Sprucedale","31 William St","www.mcmurrichmonteith.com","Contracting Municipality",791,827,0,0,"01/01/2010","12/31/2010","",0,0,"Nil",2589,0,0,0,0,0,0,0,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,0,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",203,"Meaford",2010,47,"Meaford","Georgian Highlands (renamed Meaford)","15 Trowbridge Street West","N4L1V4","Meaford","","www.meafordlibrary.on.ca","Public or Union Library",10005,5429,0,0,"01/01/2010","12/31/2010","SOLS",4110,-7896,"Deficit",23935,433200,0,9600,3565,19553,0,0,489853,0,0,0,0,0,23171,429,297281,7267,16080,0,1188,30760,0,0,106683,11301,494160,3564,399,0,0,438,0,0,35,0,0,0,0,0,0,0,0,31919,263,0,32102,272,0,2317,2,0,2517,2,0,62,0,0,29,0,0,0,0,0,0,0,0,18460,23,0,35,1,1,2,0,5,0,0,0,0,0,0,3,85,4,0,11,11,1,11,"Yes","Mandarin Oasis",1,1,39,0,0,0,0,0,0,0,0,0,"64024",158,2611,1280,1155,1336,1561,1231,203,148,99,76,126,14,694,208
"207",331,"Melancthon Twp",2010,43,"Melancthon Twp","","157101 Highway 10, R.R. #6","L0N1S9","Shelburne","157101 Highway No 10","www.melancthontownship.ca","Contracting Municipality",2475,1132,0,0,"01/01/2010","12/31/2010","",0,0,"Nil",4452,40923,0,0,0,0,0,0,45375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40923,0,40923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",204,"Merrickville-Wolford",2010,56,"Merrickville-Wolford","Village of Merrickville-Wolford","P.O. Box 460","K0G1N0","Merrickville","446 Main Street West","www.merrickvillelibrary.ca","Public or Union Library",2812,1118,971,446,"01/01/2010","12/31/2010","SOLS",1300,0,"Nil",5096,65220,5875,6729,14334,1798,0,1428,100480,0,0,0,0,0,8663,1347,51419,0,17836,1014,1462,2337,10000,0,0,5557,99635,0,400,0,0,588,0,0,32,0,0,0,0,0,0,0,0,19670,450,0,19786,450,0,940,3,0,940,3,0,31,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,9,16,7,7,7,7,"Yes","Mandarin",1,1,22,0,0,0,0,0,0,0,0,0,"31867",195,2541,1127,768,1194,1008,754,120,52,15,7,33,0,310,85
"209",464,"Michipicoten FN",2010,80,"Michipicoten FN","","P.O. Box , Site 8, RR#1","P0S1K0","Wawa","107 Hiawatha Drive","www.michipicoten.com","First Nations Library",55,0,0,0,"04/01/2010","03/31/2011","OLS-N",65,0,"Nil",903,0,15125,13000,0,0,0,20000,49028,0,0,0,0,0,25622,0,19475,2225,0,0,0,813,0,0,0,1682,49817,0,20,0,0,70,0,0,2,0,0,20,0,0,20,0,0,150,0,0,150,0,0,20,0,0,20,0,0,25,0,0,2,0,0,1,0,0,1,0,0,32,0,0,0,1,1,0,0,1,1,25,1,25,0,0,0,0,0,0,3,3,3,3,"Yes","Workflows - JASI on it's way",1,1,37.5,0,0,0,0,0,0,0,0,0,"1070",14,12,0,0,0,0,0,0,40,0,0,0,0,40,0
"210",205,"Middlesex County",2010,59,"Middlesex County","","399 Ridout Street North","N6A2P1","London","","www.middlesex.library.on.ca","County, County co-operative or Regional Municipality Library",73341,25295,0,0,"01/01/2010","12/31/2010","SOLS",21430,90486,"Surplus",134047,2329194,0,151616,4773,35236,10801,0,2665667,0,0,0,0,0,313514,78278,1681821,30654,272641,23193,0,85987,0,0,0,212907,2698995,0,1699,1,0,4274,4,0,34,0,0,0,0,0,0,0,0,95981,451,961,186066,475,975,0,0,0,0,0,0,168,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,4,3,2,1,0,1,17.5,2,42,10,165,33,320,100,50,75,75,75,75,"Yes","SirsiDynix Symphony and eLibrary",1,0,0,11,325.5,7,46,0,0,0,0,0,"388634",1388,19090,4539,3535,4541,4692,6696,916,950,3612,24,712,22,3894,1525
"211",22,"Midland",2010,70,"Midland","","320 King Street","L4R3M6","Midland","","www.midlandlibrary.com","Public or Union Library",17300,7605,6127,5008,"01/01/2010","12/31/2010","SOLS",14239,0,"Nil",29687,864700,77500,0,1096,19650,0,0,992633,0,0,250177,0,250177,99507,11648,719215,3214,115569,4469,101,22637,20000,0,0,0,996360,250177,4786,0,0,5064,0,0,45,0,0,3390,0,0,3702,0,0,62851,0,0,66721,0,0,3390,0,0,3702,0,0,128,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,1,3,0,2,0,0,0,0,0,0,0,14,192,24,75,17,10,7,0,"Yes","Auto-Graphics",1,1,59,0,0,0,0,0,0,0,0,0,"170587",97,3459,2308,2010,2398,4145,4160,894,372,214,67,174,4,3033,206
"212",434,"Milton",2010,14,"Milton","","1010 Main St. East","L9T6H7","Milton","","www.mpl.on.ca","Public or Union Library",82000,27410,0,0,"01/01/2010","12/31/2010","SOLS",34933,29844,"Surplus",55704,2772819,0,2155,84,97008,106036,0,3033806,0,0,1566626,0,1566626,213107,35457,2092445,15917,186147,17994,22080,82424,51423,0,0,183175,2900169,888830,3372,0,0,4441,0,0,35,0,0,0,0,0,0,0,0,130039,1418,0,172557,1418,0,13841,0,0,18455,0,0,283,17,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,8,1,0,4,0,0,0,16,309.11,0,0,44,553.33,0,0,51,30,14,0,"Yes","SirsiDynix Horizon",1,1,51,1,44,0,0,0,0,0,0,0,"769806",1164,20583,1256,1368,1337,3330,15464,1732,1647,1667,106,1527,1667,5764,3896
"213",206,"Mississauga",2010,21,"Mississauga","","301 Burnhamthorpe Road West","L5B3Y3","Mississauga","","www.mississauga.ca/library","Public or Union Library",736000,232500,0,0,"01/01/2010","12/31/2010","SOLS",260835,0,"Nil",715203,23768624,0,126454,1868,1542243,0,0,26154392,0,0,3503000,0,3503000,2277190,531106,19958325,66179,2290230,6894,0,114400,0,0,0,910071,26154395,4034042,16032,270,137,27504,609,160,52,0,0,0,0,0,0,0,0,283955,12916,19444,1128555,24478,54977,40746,766,5348,126318,1548,9254,848,22,1,74,0,0,0,0,0,0,0,0,18460,23,0,35,61,0,0,168,0,11,220,0,0,0,0,214,2568,800,554,422,259,138,0,"Yes","Sirsi-Dynix",1,1,72,17,782,0,0,0,0,0,0,0,"7614310",2972,67014,614,2582,752,5341,140557,32121,11581,0,2388,8342,53,84509,17127
"214",459,"Mississauga FN",2010,80,"Mississauga FN","","P.O. Box 1299","P0R1B0","Blind River","148 Village Rd.","www.mississaugi.com","First Nations Library",380,0,0,0,"04/01/2010","03/31/2011","OLS-N",457,0,"Nil",1307,1307,0,10716,0,0,0,0,13330,13000,0,1086,0,14086,8887,1162,18329,2743,0,1867,311,0,0,0,0,0,33299,0,87,0,0,87,0,0,1,0,0,457,0,0,457,0,0,2988,0,0,2988,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,1,0,0,0,1,1,20,0,0,0,0,0,0,1,10,8,8,0,6,"No","",1,1,30,0,0,0,0,0,0,0,0,0,"354",0,0,4,0,3,0,41,19,30,0,9,23,11,48,1
"215",210,"Mississippi Mills",2010,55,"Mississippi Mills","Corporation of the Town of Mississippi Mills","P.O. Box 820","K0A1A0","Almonte","155 High Street","searchmmpl.ca","Public or Union Library",11734,5030,0,0,"04/01/2010","03/31/2011","SOLS",2625,0,"Nil",31848,391626,0,26072,1550,14695,21400,0,487191,0,0,13200,0,13200,48345,2600,330133,3000,36041,1300,0,1600,0,0,42525,4675,470219,12963,301,2,0,387,19,0,32,0,0,0,0,0,0,0,0,48874,1483,18,48901,1483,18,7172,18,0,7172,18,0,61,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,40,1,0,0,6,39,0,0,1,16,0,0,11,196,32,68,10,6,4,10,"Yes","Athena",1,1,44,1,21,0,0,0,0,0,0,0,"126393",384,1821,1371,2579,1322,3429,3030,3000,451,298,0,178,94,1478,503
"216",408,"Mohawks of Akwesasne FN",2010,71,"Mohawks of Akwesasne FN","","P.O. Box 579","K6H5T3","Cornwall","321 State Route 37, Akwesasne  N.Y. 13655","http://www.akwesasneculturalcenter.org","First Nations Library",9076,0,0,0,"04/01/2010","03/31/2011","SOLS",3384,126405,"Surplus",13055,0,0,28476,59977,3881,0,3870,109259,0,0,25000,0,25000,28829,4064,169489,1092,36967,3946,2009,2256,0,0,1700,19125,269477,34430,1240,15,39,1766,15,51,56,0,0,27,0,0,32,0,0,25180,0,3,25314,0,3,9,0,0,9,0,0,36,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,40,0,0,0,1,0,0,0,0,0,0,0,5,120,2,4,11,9,1,9,"Yes","Horizon 7.3.3. Dynix Co.",1,1,45,0,0,0,0,0,0,0,0,0,"6657",17,228,291,1393,432,1399,315,65,186,5,9,1,0,283,1
"217",29,"Mono",2010,43,"Mono","Town of Mono","R.R. #1","L9W2Y8","Orangeville","347209 Mono Centre Road","http://www.townofmono.com","Contracting Municipality",6895,2883,0,0,"01/01/2010","12/31/2010","",0,0,"Nil",10202,52281,0,0,0,0,0,0,62483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20288,42195,62483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",208,"Montague Twp",2010,55,"Montague Twp","","P.O. Box 755","K7A4W6","Smiths Falls","6547 Roger Stevens Drive","www.township.montague.on.ca","Contracting Municipality",3140,1442,0,0,"01/01/2010","12/31/2010","",0,0,"Nil",6775,12215,0,0,0,0,0,0,18990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18990,0,18990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",211,"Moonbeam Twp",2010,81,"Moonbeam Twp","","C.P. 370","P0L1V0","Moonbeam","53,  Avenue St-Aubin","http://www.biblio.moonbeam.ca/","Public or Union Library",1112,1007,0,0,"01/01/2010","12/31/2010","OLS-N",961,26410,"Surplus",5058,83192,15114,24418,9565,6966,0,0,144313,0,0,174062,0,174062,18531,964,70381,177,1352,1570,0,0,0,0,16016,0,108991,64093,5,17,0,16,22,0,32,0,0,0,0,0,0,0,0,4443,14570,0,4504,15053,0,480,1282,0,490,1300,0,30,35,0,27,1,0,0,0,0,0,0,0,18460,24,0,32.5,0,0,0,0,0,0,0,0,0,2,54,2,4,10,5,7,6,1,6,"Yes","Sirs Mandarin",1,1,30,0,0,0,0,0,0,0,0,0,"9777",3,169,40,0,48,0,280,5,16,1,0,4,1,161,0
"220",135,"Morley Twp",2010,87,"Morley Twp","","P.O. Box 40","P0W1N0","Stratton","11331 Highway #11","www.townshipofmorley.ca","Contracting Municipality",492,241,0,0,"01/01/2010","12/31/2010","",0,0,"Nil",1045,955,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,955,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",333,"Mulmur Twp",2010,43,"Mulmur Twp","","R.R. #2","L0M1M0","Lisle","758070 2nd line east Terra Nova","www.mulmurtownship.ca","Contracting Municipality",3163,1647,0,0,"01/01/2010","12/31/2010","",0,0,"Nil",6081,22129,0,0,0,0,0,0,28210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28210,0,28210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",212,"Muskoka Lakes Twp",2010,33,"Muskoka Lakes Twp","","P.O. Box 189","P0B1J0","Port Carling","69 Joseph Street","www.muskoka.com/library","Public or Union Library",6467,9968,0,0,"01/01/2010","12/31/2010","OLS-N",3387,0,"Nil",49085,193465,0,15496,4024,18605,0,3152,283827,0,0,0,0,0,25188,1608,196422,785,30058,1899,5355,18452,0,0,0,4060,283827,0,339,0,0,490,0,0,32,0,0,0,0,0,0,0,0,36655,0,0,40382,152,0,0,0,0,0,0,0,135,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,1,1,0,0,0,0,0,0,0,6,75.5,8,1,11,11,2,10,"Yes","Sirsi Dynix Horizon 7.33",1,1,42,0,0,3,15,0,0,0,0,0,"33157",60,713,79,0,102,0,496,48,36,25,45,66,13,404,79
