"","LibID","Library","Year","Upper.Tier.Code","Legal.Name","New.Legal.Name","Mailing.Address","Postal.Code","City","Street.Address","Library.Web.Site.Address","Library.Service.Type","Population..Resident.","Households..Resident.","Population..Contracting.","Households..Contracting.","Date.year.starts","Date.year.ends","Ontario.Library.Service..OLS..Region","X..of.Active.Library.Cardholders","Net.Balance.brought.forward.amount","Net.Balance.brought.forward.type","Provincial.Operating.Funding","Local.Operating.Grant","Contract.Revenue","Project.Grants","Donations","Self.generated.Revenue","Debt.Services.and.Reserve.Fund.Revenues","Other.operating.revenue","Total.Operating.Revenues","Provincial.capital.revenues","Federal.capital.revenues","Local.capital.revenues","Other.capital.revenues","Total.Capital.Revenues","General.materials.expenditure","Electronic.materials.expenditure","Staffing.expenditure","Staff.Training.expenditure","Facilities.Utilities","Telephone.and.Fax","Dedicated.Internet.Connectivity.Costs","Computer.Services","Debt.Charges.and.Transfers.to.Reserve.Funds","Funds.returned.to.government.sources","Contract.payment.made.to.library.boards.for.library.services","Other.expenditures","Total.Operating.Expenditures","Total.Capital.Expenditures","Titles.Held..Reference..English.Language.","Titles.Held..Reference..French.Language.","Titles.Held..Reference..Other.Language.","Volumes.Held..Reference..English.Language.","Volumes.Held..Reference..French.Language.","Volumes.Held..Reference..Other.Language.","X..of.Databases..Reference..English.Language.","X..of.Databases..Reference..French.Language.","X..of.Databases..Reference..Other.Language.","X..of.CD.ROM.Titles..Reference..English.Language.","X..of.CD.ROM.Titles..Reference..French.Language.","X..of.CD.ROM.Titles..Reference..Other.Language.","X..of.copies.of.CD.ROM..Reference..English.Language.","X..of.copies.of.CD.ROM..Reference..French.Language.","X..of.copies.of.CD.ROM..Reference..Other.Language.","Titles.Held..Circulating..English.Language.","Titles.Held..Circulating..French.Language.","Titles.Held..Circulating..Other.Language.","Volumes.Held..Circulating..English.Language.","Volumes.Held..Circulating..French.Language.","Volumes.Held..Circulating..Other.Language.","X..of.CD.ROM.Titles..Circulating..English.Language.","X..of.CD.ROM.Titles..Circulating..French.Language.","X..of.CD.ROM.Titles..Circulating..Other.Language.","X..of.copies.of.CD.ROMs..Circulating..English.Language.","X..of.copies.of.CD.ROMs..Circulating..French.Language.","X..of.copies.of.CD.ROMs..Circulating..Other.Language.","Titles.Held..Periodicals..English.Language.","Titles.Held..Periodicals..French.Language.","Titles.Held..Periodicals..Other.Language.","X..of.Database.Subscriptions..Periodicals..English.Language.","X..of.Database.Subscriptions..Periodicals..French.Language.","X..of.Database.Subscriptions..Periodicals..Other.Language.","X..of.CD.ROM.Titles..Periodicals..English.Language.","X..of.CD.ROMs.Titles..Periodicals..French.Language.","X..of.CD.ROM.Titles..Periodicals..Other.Language.","X..of.copies.of.CD.ROMs..Periodicals..English.Language.","X..of.copies.of.CD.ROMs..Periodicals..French.Language.","X..of.copies.of.CD.ROMs..Periodicals..Other.Language.","X..of.individual.electronic.periodical.titles..English.Language.","X..of.individual.electronic.periodical.titles..French.Language.","X..of.individual.electronic.periodical.titles..Other.Language.","X..of.hours.per.week.in.an.FTE","Librarians..Full.Time....of.people.","Library.Technicians..Full.Time....of.people.","EXCEL.Graduates..Full.Time....of.people.","Other.staff..Full.Time....of.people.","Volunteers..Full.Time....of.people.","Librarians..Part.Time....of.people.","Librarians..Part.Time..Hours.worked.","Library.Technicians..Part.Time....of.people.","Library.Technicians..Part.Time..Hours.worked.","EXCEL.Graduates..Part.Time....of.people.","EXCEL.Graduates..Part.Time..Hours.worked.","Other.staff..Part.Time....of.people.","Other.staff..Part.Time..Hours.worked.","Volunteers..Part.Time....of.people.","Volunteers..Part.Time..Hours.worked.","X..of.Public.access.workstations","Workstations.with.internet.access","Workstations.with.OPAC.access","Workstations.with.CD.ROM.access","Automated.catalogue.available","Name.of.Automated.Catalogue.System","Does.your.library.provide.wireless.Internet.connection","X..of.Main.Libraries","Main.Library..total.hours.open.per.week","X..of.Branches.open...12.hours.per.week","Branches.open...12.hours.per.week..total.hours.open.per.week","X..of.Branches.open..12.hours.per.week","Branches.open..12.hours.per.week..total.hours.open.per.week","X..of.Bookmobile.stops","Bookmobile.hours.per.week","X..of.Deposit.Stations","Deposit.Station.hours.per.week","X..of.Bookmobiles","Total.Annual.Direct.Circulation","X..of.programs.held.annually","Annual.program.attendance","X..of.items.borrowed","X..of.items.lent","X..of.requests.made.to.other.libraries","X..of.requests.received.from.other.libraries","Typical.Week..Direct.circulation","Typical.Week..Materials.use.in.library","Typical.Week....of.people.using.library.workstations","Typical.Week....of.times.electronic.databases.accessed","No.of.people.using.public.library.wireless.connection","Typical.Week....of.standard.reference.transactions","Typical.Week....of.electronic.reference.transactions","Typical.Week....of.library.visits.made.in.person","Typical.Week....of.electronic.library.visits"
"182",383,"Laurentian Valley Twp",2009,69,"Laurentian Valley Twp","Township of Laurentian Valley","460 Witt Road","K8A6W5","Pembroke","","www.laurentianvalleytwsp.on.ca","Contracting Municipality",8520,3828,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",14568,96753,0,0,0,0,0,0,111321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111321,0,111321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",235,"LaVallee Twp",2009,87,"LaVallee Twp","","P.O. Box 99","P0W1C0","Devlin","56 Church Road","lavalley@nwonet.net","Contracting Municipality",968,402,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",1887,1500,0,0,0,0,0,0,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",477,"Leeds and the Thousand Islands",2009,56,"Leeds and the Thousand Islands","","Box  219","K0E1L0","Lansdowne","1 - B Jessie St.","www.ltipl.net","Public or Union Library",8999,5803,0,0,"01/01/2009","12/31/2009","SOLS",3656,0,"Nil",28494,355200,0,51862,2701,11767,15650,15115,480789,0,0,13686,0,13686,53790,2321,265350,6995,70469,8239,4558,33379,7708,0,0,27980,480789,13686,283,0,0,363,0,0,36,0,0,16,0,0,16,0,0,27785,40,0,28157,43,0,72,0,0,72,0,0,87,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,1,0,0,0,0,0,0,1,29,12,84,28,21,14,13,13,13,"Yes","Sirsi Dynix",1,1,36,2,26,1,11,0,0,0,0,0,66641,304,4567,1393,1048,1450,1365,1107,443,129,83,10,47,23,680,600
"185",243,"Lennox and Addington County",2009,57,"Lennox and Addington County","","97 Thomas Street East","K7R4B9","Napanee","","www.lennox-addington.on.ca","County, County co-operative or Regional Municipality Library",40542,17981,0,0,"01/01/2009","12/31/2009","SOLS",9756,0,"Nil",93351,1015944,6000,103633,2784,23490,91568,1834,1338604,0,0,0,0,0,83775,6103,941567,17404,19620,12697,8637,59645,0,0,0,131457,1280905,57699,667,3,0,1353,3,0,25,1,0,40,0,0,40,0,0,71836,1053,152,97221,1299,152,5,0,0,6,0,0,211,0,0,1,0,0,0,0,0,0,0,0,1700,0,0,35,0,1,3,6,0,0,0,0,0,2,46,10,79,10,10,55,55,55,55,"Yes","SirsiDynix Symphony",1,0,0,5,150,4,33,0,0,0,0,0,148380,529,6136,3136,2430,3362,3832,2886,1535,792,253,51,155,2,1957,193
"186",433,"Lincoln",2009,18,"Lincoln","","PO Box 460","L0R1B0","Beamsville","4996 Beam Street","www.lincoln.library.on.ca","Public or Union Library",19633,8185,0,0,"01/01/2009","12/31/2009","SOLS",21614,0,"Nil",40880,766513,0,1995,8774,30805,23385,1075,873427,0,0,14500,0,14500,90619,9098,608802,6095,75895,5938,4000,18478,23385,0,0,31117,873427,13283,1216,12,0,1491,16,0,32,0,0,4,0,0,4,0,0,58609,317,548,76385,355,737,5614,0,0,6093,0,0,65,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,2,2,1,2,0,0,0,0,0,0,0,6,20,2,4,18,14,4,14,"Yes","Horizon",1,1,63,1,51,0,0,0,0,0,0,0,253931,256,4043,1294,1439,1525,3108,4864,590,382,49,52,49,0,3321,213
"187",245,"London",2009,59,"London","","251 Dundas St.","N6A6H9","London","","http://www.londonpubliclibrary.ca","Public or Union Library",362235,162819,0,0,"01/01/2009","12/31/2009","SOLS",155461,0,"Nil",598829,16785842,0,734319,332812,923330,12593,0,19387725,0,0,129054,0,129054,1814609,180208,13228428,91424,2584885,129849,73832,643911,98404,0,0,470485,19316035,129054,17685,217,36,35672,365,73,11,0,0,109,0,0,120,0,0,315568,8922,10558,736960,12991,17543,29466,722,7266,78149,1167,10719,1333,25,34,83,0,0,0,0,0,0,0,0,34346,0,0,35,53,0,0,133,0,5,85,0,0,0,0,32,544,541,209,416,383,383,33,"Yes","Millennium",1,1,68,14,688,1,4,0,0,0,0,0,4032752,13275,179210,2201,3759,2600,5423,73520,14012,11038,9600,1044,3177,153,57277,83943
"188",190,"MacDonald, Meredith & Aberdeen Add'l Twp",2009,80,"MacDonald, Meredith & Aberdeen Add'l Twp","","P.O. Box 10,  208 Church Street","P0S1C0","Echo Bay","","www.echobay.ca","Contracting Municipality",1413,768,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",3581,0,0,0,0,0,0,0,3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581,0,3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",496,"Madawaska Valley",2009,69,"Madawaska Valley","","P.O. Box 970","K0J1B0","Barry's Bay","19474 Opeongo Line","bblibry@bellnet.ca","Public or Union Library",4182,3040,745,555,"01/01/2009","12/31/2009","SOLS",1643,4484,"Surplus",19729,106748,2292,9021,5725,11414,0,1239,156168,0,0,0,0,0,24354,475,98729,1831,9485,1125,1163,9135,0,0,0,7787,154084,0,251,0,0,279,0,0,31,0,0,0,0,0,0,0,0,20898,145,252,23220,145,252,1106,0,0,1106,0,0,47,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,0,1,0,0,0,0,0,0,0,0,5,11,4,5,8,4,2,1,"Yes","Spectrum",0,1,26,0,0,0,0,0,0,0,0,0,37561,18,1035,454,521,492,900,605,11,43,31,0,2,60,353,3
"190",193,"Madoc Twp",2009,51,"Madoc Twp","","P.O. Box 503","K0K2K0","Madoc","15651 Highway 62","www.madoc.ca","Contracting Municipality",1905,884,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",3274,29226,0,0,0,0,0,0,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,500,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",194,"Magnetawan",2009,86,"Magnetawan","Municipality of Magnetawan","P.O. Box 130","P0A1P0","Magnetawan","4304 N. Sparks St","www.magnetawanlibrary.ca","Public or Union Library",1610,1925,0,0,"01/01/2009","12/31/2009","OLS-N",976,-675,"Deficit",10323,37000,0,13182,574,1209,6271,850,69409,0,0,0,0,0,6645,0,45818,1352,3061,1078,1132,5507,4500,0,0,1351,70444,0,43,3,3,95,3,3,1,0,0,42,0,0,42,0,0,9209,48,0,9209,48,0,202,0,0,202,0,0,16,0,0,10,5,0,0,0,0,0,0,0,18498,0,0,32.5,0,0,0,0,0,0,0,0,0,1,30,1,13,0,0,7,7,1,7,"Yes","Athena",1,1,26,0,0,0,0,0,0,0,0,0,6465,10,465,277,0,353,0,170,98,112,142,30,22,3,155,0
"192",407,"Magnetawan FN",2009,86,"Magnetawan FN","","R.R. #1,    Box 15","P0G1A0","Britt","","","First Nations Library",73,0,0,0,"04/01/2009","03/31/2010","OLS-N",31,-6734,"Deficit",288,5000,0,28547,0,0,0,1350,35185,0,0,0,0,0,4549,0,13305,1478,4921,0,948,0,0,0,0,0,25201,0,740,15,25,800,15,25,0,0,0,30,0,10,30,0,10,1800,0,0,1800,0,0,20,0,0,20,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,4,4,0,4,"Yes","JASI",0,1,24,0,0,0,0,0,0,0,0,0,400,2,6,15,0,20,15,18,15,15,40,0,6,0,35,6
"193",195,"Manitouwadge Twp",2009,89,"Manitouwadge Twp","","2 Manitou rd Community Centre, Manitou Road","P0T2C0","Manitouwadge","2 Manitou Rd","www.olsn.ca/manitouwadge","Public or Union Library",2500,1313,0,0,"01/01/2009","12/31/2009","OLS-N",696,0,"Nil",7094,108201,0,23914,1112,3337,0,0,143658,0,0,0,0,0,7538,0,108595,2740,10909,1125,1122,11629,0,0,0,0,143658,0,426,30,0,498,52,0,32,0,0,0,0,0,0,0,0,19536,1143,41,19892,1173,41,815,209,0,815,209,0,750,2,0,27,0,0,0,0,0,0,0,0,18460,23,426,35,0,0,1,0,0,0,0,0,0,0,0,2,34,1,2,8,8,8,8,"Yes","Workflows",1,1,44,0,0,0,0,0,0,0,0,0,16414,40,100,139,280,197,367,496,137,162,26,5,25,1,498,120
"194",196,"Marathon Twp",2009,89,"Marathon Twp","","P.O. Box 400","P0T2E0","Marathon","22 Peninsula Road","http://my.tbaytel.net/marlibrary/","Public or Union Library",3865,1678,0,0,"01/01/2009","12/31/2009","OLS-N",1885,-6172,"Deficit",22536,116000,0,28716,0,7414,0,0,174666,0,0,0,0,0,15304,6267,118329,2690,13798,1929,1332,9409,301,0,0,6472,175831,4971,187,0,0,347,0,0,32,0,0,1005,0,0,1005,0,0,18545,695,0,18545,695,0,1005,0,0,1005,0,0,34,27,0,27,0,0,0,0,0,0,0,0,18494,0,0,35,0,0,1,0,0,0,0,0,0,0,0,7,88,6,5,6,6,1,4,"Yes","Winnnibego Spectrum",1,1,35,0,0,0,0,0,0,0,0,0,27278,32,2091,243,0,257,0,492,484,70,25,8,89,0,446,0
"195",99,"Markham",2009,27,"Markham","","6031 Highway 7","L3P3A7","Markham","","http://www.markhampubliclibrary.ca","Public or Union Library",304050,81719,0,0,"01/01/2009","12/31/2009","SOLS",199284,0,"Nil",228778,9742429,0,5752,3580,728717,0,0,10709256,0,0,172400,0,172400,1423629,370195,7176112,45242,1291883,39169,0,0,0,0,0,363026,10709256,172400,3560,177,0,18436,491,0,104,0,1,0,0,0,0,0,0,301492,9468,50700,602196,14530,84080,1783,102,66,4353,151,165,285,8,38,40,0,1,0,0,0,0,0,0,29756,60,580,35,29,10,0,23,0,2,28,18,351,0,0,156,1869,280,6.02,132,97,34,1,"Yes","SirsDynix-Horizon 7.3.3",1,0,0,6,371.5,0,0,0,0,0,0,0,5360160,4771,72569,629,1061,776,3749,107203,16492,5727,10139,7931,2361,13,45319,47980
"196",447,"Markstay-Warren, Municipality of",2009,23,"Markstay-Warren, Municipality of","","Markstay Library","P0M2G0","Markstay","7 Pioneer St. East","www.olsn.ca/markstay-warrenpl","Public or Union Library",2645,1301,0,0,"04/01/2009","03/31/2010","OLS-N",1623,0,"Nil",7152,32962,0,15393,0,0,0,0,55507,0,0,0,0,0,8121,0,28291,219,840,1117,468,1470,0,0,0,13820,54346,0,36,0,0,89,0,0,3,0,0,0,0,0,0,0,0,3042,216,0,14547,917,0,507,0,0,507,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,1,18,0,0,0,0,1,17,1,4,8,8,0,8,"Yes","Librarysoft",1,1,30,1,21,1,10,0,0,1,168,0,12250,1,320,2,0,2,2,12250,150,1863,0,5,240,37,2660,0
"197",463,"Marmora and Lake",2009,51,"Marmora and Lake","","P.O. Box 340","K0K2M0","Marmora","37 Forsyth Street","www.marmoralibrary.ca/","Public or Union Library",3511,2504,0,0,"01/01/2009","12/31/2009","SOLS",2187,0,"Nil",10621,66849,0,3762,204,776,0,0,82212,0,0,0,0,0,10878,0,52877,276,10061,701,634,4710,0,0,0,2064,82201,0,218,2,2,5488,2,2,31,0,0,20,0,0,20,0,0,13463,50,10,13950,50,10,0,0,0,0,0,0,12,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,32.5,0,0,0,0,0,0,0,0,0,1,23,1,18,8,16,5,5,1,5,"Yes","Mandarin",1,1,26,0,0,0,0,0,0,0,0,0,14082,104,880,195,0,195,0,274,31,52,0,10,18,4,203,130
"198",428,"Mattagami FN",2009,70,"Mattagami FN","","P.O. Box 99","P0M1W0","Gogama","Same as the above","www.mattagami.com","First Nations Library",162,0,0,0,"01/01/2009","12/31/2009","OLS-N",51,0,"Nil",302,0,0,13000,0,0,0,0,13302,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,13000,0,14,0,0,197,0,0,0,0,0,0,0,0,0,0,0,450,0,0,450,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,1,"No","",0,1,30,0,0,0,0,0,0,0,0,0,2000,50,2050,0,0,0,0,30,60,15,0,15,20,0,100,0
"199",134,"Mattawa",2009,85,"Mattawa","","P.O. Box 920","P0H1V0","Mattawa","370 pine St.","http://users.efni.com/~mplibrary/","Public or Union Library",2114,1052,1812,919,"04/01/2009","03/31/2010","OLS-N",1587,-3044,"Deficit",5334,84930,0,21208,3660,1510,0,0,116642,0,0,0,0,0,4503,500,105393,2000,3000,2089,901,1000,0,0,0,0,119386,0,23,25,0,124,60,0,99,5,0,0,0,0,0,0,0,29644,5000,0,29644,5000,0,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,1,0,2,1,32,1,25,1,40,0,0,2,30,9,9,0,9,"Yes","Near North School Board",1,1,44,0,0,0,0,0,0,1,2,0,34644,80,726,345,5120,679,235,694,215,222,48,235,40,20,315,30
"200",461,"Mattawan",2009,85,"Mattawan","","P.O. Box 610","P0H1V0","Mattawa","947 Highway 530","","Contracting Municipality",150,120,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",403,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",20,"Mattice-Val Cote",2009,81,"Mattice-Val Cote","","S.P. 129","P0L1T0","Mattice","500 Route 11","www.olsn.ca/mattice-valcote/","Public or Union Library",714,391,0,0,"01/01/2009","12/31/2009","OLS-N",394,6476,"Surplus",2395,20000,0,23010,0,1060,0,226,46691,0,0,0,0,0,5405,774,29588,264,1372,873,0,1401,0,0,0,5780,45457,0,15,52,0,68,153,0,0,0,0,5,8,0,5,8,0,3280,7631,0,3280,7631,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,1,25,1,4,5,1,10,8,8,9,"Yes","Mandarin M3",1,1,25,0,0,0,0,1,1,0,0,1,4726,55,520,0,0,0,0,109,8,33,10,2,8,2,60,2
"202",199,"McGarry Twp",2009,90,"McGarry Twp","","P.O. Box 250","P0K1X0","Virginiatown","1, 27th Street","www.olsn.ca/mcgarry","Public or Union Library",674,426,0,0,"01/01/2009","12/31/2009","OLS-N",430,6914,"Surplus",2699,35000,0,2347,0,681,0,0,40727,0,0,0,0,0,3962,41,24770,1404,756,883,324,2300,0,0,0,3430,37870,0,14,5,0,26,8,0,0,0,0,997,50,0,997,50,0,6217,2270,0,7170,2616,0,0,0,0,0,0,0,14,7,0,1,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,21,0,0,0,0,1,6,0,0,6,5,5,5,"Yes","Jasi",0,1,15,0,0,0,0,0,0,0,0,0,6424,1,15,128,0,140,140,90,30,61,0,0,28,6,131,32
"203",406,"M'Chigeeng FN",2009,83,"M'Chigeeng FN","","P.O. Box 331","P0P1G0","M'Chigeeng First Nation","#18 Lakeview Drive","karenm@lakeviewschool.ca","First Nations Library",918,0,0,0,"04/01/2009","03/31/2010","OLS-N",200,0,"Nil",3087,20842,0,28597,0,0,0,0,52526,0,0,0,0,0,18184,814,33842,1933,0,1087,1000,500,0,0,0,0,57360,0,20,0,0,210,0,0,1,0,0,84,0,0,84,0,0,84,0,0,84,0,0,84,0,0,84,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,"No","",0,1,37.5,0,0,0,0,0,0,0,0,0,4000,150,250,0,0,0,0,300,200,50,10,0,50,0,400,0
"204",200,"McKellar Twp",2009,86,"McKellar Twp","","P.O. Box 10","P0G1C0","McKellar","#701  Highway 124","www.mckellarpubliclibrary.on.ca","Public or Union Library",930,1440,0,0,"04/01/2009","03/31/2010","OLS-N",629,17745,"Surplus",6421,24950,0,3663,0,9425,0,0,44459,0,0,0,0,0,456,0,20815,0,4545,3330,0,0,5896,0,21592,0,56634,0,25,0,0,25,0,0,32,0,0,188,0,0,188,0,0,8648,1,0,8648,1,0,188,0,0,188,0,0,24,0,0,27,0,0,188,0,0,188,0,0,18460,23,0,32.5,0,0,0,0,0,0,0,1,10,0,0,2,10,1,3,4,4,0,4,"Yes","syrsi dynix",1,1,20,0,0,0,0,0,0,0,0,0,1923,1,5,137,137,194,168,1923,60,42,3,15,5,0,30,16
"205",201,"McMurrich/Monteith, the Corporation of the Township of",2009,86,"McMurrich/Monteith, the Corporation of the Township of","","P.O. Box 70","P0A1Y0","Sprucedale","31 William St","www.mcmurrichmonteith.com","Contracting Municipality",791,827,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",2589,0,0,0,0,0,0,0,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",203,"Meaford",2009,47,"Meaford","Georgian Highlands (renamed Meaford)","15 Trowbridge Street West","N4L1V4","Meaford","","www.meafordlibrary.on.ca","Public or Union Library",11365,5329,0,0,"04/01/2009","03/31/2010","SOLS",3668,-14144,"Deficit",23935,383793,0,3301,0,10342,0,0,421371,0,0,0,0,0,19732,0,256146,7480,37475,1200,1068,14020,0,0,104608,13343,455072,9355,497,0,0,575,0,0,2,0,0,2,0,0,2,0,0,35456,0,0,36031,0,0,0,0,0,0,0,0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,1,2,0,5,0,0,0,0,0,0,3,85,4,0,6,6,2,4,"Yes","MandarinOasis",1,1,39,0,0,0,0,0,0,0,0,0,57358,75,1106,1282,1405,1292,1858,1650,254,180,34,266,195,562,780,15925
"207",331,"Melancthon Twp",2009,43,"Melancthon Twp","","157101 Highway 10, R.R. #6","L0N1S9","Shelburne","157101 Highway No 10","www.melancthontownship.ca","Contracting Municipality",2393,1128,0,0,"01/01/2009","12/31/2009","",0,0,"Nil",4452,35487,0,0,0,0,0,0,39939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39939,0,39939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",204,"Merrickville-Wolford",2009,56,"Merrickville-Wolford","Village of Merrickville-Wolford","P.O. Box 460","K0G1N0","Merrickville","446 Main Street West","www.merrickvillelibrary.ca","Public or Union Library",2812,1118,971,445,"01/01/2009","12/31/2009","SOLS",1320,0,"Nil",5096,61000,5875,2857,4623,2100,0,1726,83277,0,0,0,37200,37200,9527,185,50336,629,16654,1080,1427,2840,0,0,0,6371,89049,50508,398,0,0,586,0,0,32,0,0,1,0,0,1,0,0,19650,392,0,19750,392,0,39,0,0,39,0,0,30,0,0,27,0,0,0,0,0,0,0,0,18460,23,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,8,16,8,7,8,7,"Yes","Mandarin",1,1,22,0,0,0,0,0,0,0,0,0,30655,188,2664,1016,673,1062,935,639,102,64,135,13,26,0,294,61
"209",464,"Michipicoten FN",2009,80,"Michipicoten FN","","P.O. Box , Site 8, RR#1","P0S1K0","Wawa","107 Hiawatha Drive","www.michipicoten.com","First Nations Library",56,0,0,0,"04/01/2009","03/31/2010","OLS-N",65,0,"Nil",903,0,0,13000,0,0,0,20000,33903,0,0,0,0,0,21017,813,19475,1225,1000,150,850,2500,0,0,0,0,47030,47030,20,0,0,70,0,0,2,0,0,15,0,0,15,0,0,150,0,0,150,0,0,15,0,0,15,0,0,25,0,0,2,0,0,1,0,0,1,0,0,32,0,0,37.5,1,1,0,0,0,1,25,1,25,0,0,0,0,0,0,3,3,3,3,"Yes","Workflows - JASI on it's way",1,1,37.5,0,0,0,0,0,0,0,0,0,1070,12,12,0,0,0,0,0,0,20,0,0,0,0,20,0
"210",205,"Middlesex County",2009,59,"Middlesex County","","399 Ridout Street North","N6A2P1","London","","www.middlesex.library.on.ca","County, County co-operative or Regional Municipality Library",73341,25295,0,0,"01/01/2009","12/31/2009","SOLS",21693,103076,"Surplus",134047,2288854,0,123782,63378,36986,16296,0,2663343,0,0,0,0,0,401846,7028,1604524,44314,311848,24633,0,71318,10000,0,0,161596,2637107,0,1992,1,0,6543,4,0,31,0,0,0,0,0,0,0,0,100664,378,966,184458,404,980,0,0,0,0,0,0,161,0,0,3,0,0,0,0,0,0,0,0,27836,23,0,35,4,3,2,1,0,1,17.5,2,42,10,165,33,320,100,50,74,74,74,74,"Yes","SirsiDynix Symphony and eLibrary",1,0,0,11,325.5,7,46,0,0,0,0,0,392379,1453,23815,3962,3432,4179,5116,7488,664,1077,3509,62,364,307,4373,1615
