LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
431,Delaware FN,2001,27,Delaware FN,,R.R. #3,N0P2K0,Thamesville,Center Rd.,,First Nations Library,471,0,0,0,04/01/2001,03/31/2002,SOLS,363,-1728,Deficit,1412,3374,0,13000,0,0,0,0,17786,0,0,0,0,0,0,0,13865,373,1846,252,0,0,0,0,1450,0,17786,0,8,1,4,105,1,4,0,0,0,26,5,1,26,5,1,1200,1,1,1200,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,4,3,1,0,1,No,,0,1,20,0,0,0,0,0,0,0,0,0,570,1,11,0,0,0,0,11,15,15,0,0,5,10,20,0
323,Deseronto,2001,51,Deseronto,,P.O. Box 302,K0K1X0,Deseronto,358 Main Street  P.O. Box 302,www.deserontopubliclibrary.ca,Public or Union Library,1656,755,0,0,01/01/2001,12/31/2001,SOLS,857,8611,Surplus,3496,45256,0,12000,3625,152,0,0,64529,0,0,0,2575,2575,7743,0,18315,395,8668,917,0,0,0,0,0,5984,42022,9261,33,0,0,150,0,0,0,0,0,20,0,0,30,0,0,11668,0,0,11968,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,4,18,9,9,0,9,Yes,Sagebrush in process,0,1,18,0,0,0,0,0,0,0,0,0,9769,0,0,31,0,33,0,258,35,51,0,0,21,0,230,0
403,Dokis FN,2001,86,Dokis FN,,"Box 3, Dokis Reserve",P0M2K0,Via Monetville,930 Main Road,www.dokisfirstnation.com,First Nations Library,174,0,0,0,04/01/2001,03/31/2002,OLS-N,30,0,Nil,1302,6057,0,17000,0,0,0,0,24359,0,0,0,0,0,553,0,14384,1022,2902,1200,0,4380,0,0,0,0,24441,0,74,0,0,147,0,0,0,0,0,5,0,0,5,0,0,2772,0,0,2772,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,2,0,0,0,0,0,0,1,35,0,0,5,3,0,5,No,,0,0,0,1,35,0,0,0,0,0,0,0,520,3,30,10,0,10,0,10,22,10,0,0,2,0,20,10
50,Dorion Twp,2001,89,Dorion Twp,,170 Dorion Loop Road,P0T1K0,Dorion,,www.dorionpubliclibrary.ca,Public or Union Library,417,211,389,0,01/01/2001,12/31/2001,OLS-N,275,7205,Surplus,1013,13007,497,16768,325,150,0,32,31792,0,0,0,0,0,1150,0,17947,50,966,963,0,640,0,0,0,2451,24167,0,75,0,0,220,0,0,2,0,0,2,0,0,2,0,0,6000,20,25,6050,250,25,10,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,10,2,4,0,0,3,3,0,3,No,,0,1,8.5,0,0,0,0,0,0,0,0,0,7035,4,350,51,0,51,51,201,10,18,8,0,8,0,53,0
136,Douro-Dummer Twp,2001,66,Douro-Dummer Twp,Township of Douro-Dummer,"Douro-Dummer Public Library,  P.O. Box 23",K0L1S0,Douro,435 4th Line Douro,http://www.dourodummer.on.ca/library/,Public or Union Library,6455,3285,0,0,01/01/2001,12/31/2001,SOLS,547,2896,Surplus,14307,25143,0,0,0,521,0,0,39971,0,0,0,0,0,11255,0,12809,0,6873,1297,0,0,3000,0,0,2030,37264,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6484,0,0,6554,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,5,0,0,6,6,0,6,No,,0,1,19,0,0,0,0,0,0,0,0,0,9083,7,12,3,0,0,0,186,18,17,12,0,15,2,57,0
138,Dryden,2001,82,Dryden,City of Dryden,36 Van Horne Avenue,P8N2A7,Dryden,,www.dryden.ca,Public or Union Library,7587,3523,1457,665,01/01/2001,12/31/2001,OLS-N,6382,1443,Surplus,16824,290118,4353,42844,0,9852,0,217,364208,0,0,18000,0,18000,42809,0,215500,3437,56341,4875,11000,45000,196,0,0,1218,380376,63319,1177,0,0,1248,0,0,0,0,0,2,0,0,2,0,0,28416,79,48,28416,79,48,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,3,0,0,0,0,0,0,0,4,41,0,0,6,4,2,4,Yes,Spectrum,0,1,61,0,0,0,0,0,0,4,0,0,68742,30,307,711,468,1140,811,1539,837,91,17,0,252,0,1062,0
427,Dubreuilville Twp,2001,80,Dubreuilville Twp,,C.P. 39,P0S1B0,Dubreuilville,"120, rue Magpie",www.dubreuilville.ca,Public or Union Library,821,384,0,0,01/01/2001,12/31/2001,OLS-N,309,0,Nil,1913,827,0,5801,68,238,4598,0,13445,0,0,0,0,0,2018,0,10436,223,258,0,0,0,0,0,0,263,13198,0,0,15,0,0,152,0,0,0,0,0,1,0,0,1,0,0,2877,0,0,2877,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,28.5,0,0,4,2,2,2,Yes,Lexifile (approx. 74% complete),0,1,43.5,0,0,0,0,0,0,1,168,0,1301,0,0,0,0,0,0,52,0,7,0,0,0,0,31,0
144,Ear Falls Twp,2001,82,Ear Falls Twp,,P.O. Box 369,P0V1T0,Ear Falls,50 Balsam Avenue,www.olsn.ca/earfallspl,Public or Union Library,1054,569,0,0,01/01/2001,12/31/2001,OLS-N,500,0,Nil,4302,77591,0,0,40,5847,0,725,88505,0,0,0,488,488,10465,0,63128,1176,10572,1623,0,1501,40,0,0,0,88505,488,50,0,0,518,0,0,1,0,0,6,0,0,6,0,0,16321,0,0,16595,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,1,20,0,0,6,5,1,5,Yes,Winnebago,0,1,34.5,0,0,0,0,0,0,0,0,0,22886,5,400,196,20,196,20,450,25,125,0,0,20,0,280,0
145,East Ferris Twp,2001,85,East Ferris Twp,,PO Box 160,P0H1B0,Astorville,1257 Village Road,www.eastferrispubliclibrary.ca,Public or Union Library,4315,1802,0,0,01/01/2001,12/31/2001,SOLS,642,-2313,Deficit,8531,25600,0,2398,0,1255,0,0,37784,0,0,0,0,0,7988,525,21280,290,5221,1251,0,0,0,0,0,0,36555,0,32,8,0,63,52,0,0,0,0,15,2,0,15,2,0,10742,4230,0,11042,4732,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,2,12,4,4,0,4,No,,0,1,24,0,0,0,0,0,0,0,0,0,14400,16,86,206,0,226,0,246,65,67,0,0,53,0,136,0
146,East Garafraxa Twp,2001,43,East Garafraxa Twp,,R.R.#3,L0N1N0,Orton,,www.amaranth-eastgary.ca,Contracting Municipality,2009,734,0,0,01/01/2001,12/31/2001,,0,1939,Surplus,3193,41031,0,0,0,0,0,0,44224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44224,0,44224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,East Gwillimbury,2001,27,East Gwillimbury,,"P.O. Box 1609,  19513 Yonge Street",L9N1P2,Holland Landing,,www.egpl.ca,Public or Union Library,19324,6601,0,0,01/01/2001,12/31/2001,,11136,-113,Deficit,25967,518374,0,2195,0,41151,0,0,587687,0,0,0,0,0,69429,6864,398196,1011,37105,9352,0,17172,5000,0,0,43223,587352,0,461,0,0,1044,0,0,6,0,0,1,0,0,1,0,0,57922,468,148,60613,473,148,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,1,0,0,0,2,21.5,5,98,8,117.75,0,0,13,6,7,0,Yes,Dynix,0,1,43,1,30,0,0,0,0,0,0,0,143573,326,4968,748,1277,1115,2107,2473,352,159,0,0,973,2,1384,105
28,East Hawkesbury Twp,2001,67,East Hawkesbury Twp,,C.P. 340,K0B1P0,St. Eugene,5151 County Road No. 14,easthawkesbury.ca,Contracting Municipality,3329,1378,0,0,01/01/2001,12/31/2001,,0,0,Nil,6017,5421,0,0,0,0,0,0,11438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11439,0,11439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,East Luther Grand Valley Twp,2001,43,East Luther Grand Valley Twp,,P.O. Box 129,L0N1G0,Grand Valley,4 Amaranth Street East,www.grandvalley.org,Public or Union Library,2526,968,2346,844,01/01/2001,12/31/2001,SOLS,2656,670,Surplus,4298,71084,51320,5528,0,2924,0,3456,138610,0,0,8270,0,8270,21451,421,77153,1727,24842,3572,0,7784,0,0,0,23333,160283,8270,236,0,0,345,0,0,1,0,0,38,0,0,38,0,0,24370,30,0,24645,30,0,0,0,0,0,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,4,52,1,6,8,6,2,1,Yes,Winnebago,0,1,36,0,0,0,0,0,0,0,0,0,45427,35,1356,400,803,805,1883,1087,50,83,0,0,35,0,527,0
467,Edwardsburgh/Cardinal,2001,56,Edwardsburgh/Cardinal,Township of Edwardsburgh/Cardinal Public Library,Box 130,K0E1X0,Spencerville,5 Henderson Street,library@spencervilla.ca,Public or Union Library,6169,2788,0,0,01/01/2001,12/31/2001,SOLS,1300,4602,Surplus,14447,45000,0,0,1852,730,0,10834,72863,0,0,0,0,0,17737,0,36959,65,8057,2293,0,351,0,0,0,490,65952,1155,52,0,0,134,0,0,0,0,0,22,0,0,25,0,0,24740,17,0,25569,27,0,22,0,0,33,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,7.5,3,23.5,4,12,4,4,1,4,Yes,Athena,0,0,0,2,26,0,0,0,0,0,0,0,23126,8,81,64,1,66,1,397,695,36,0,0,352,1,290,0
151,Elgin County,2001,44,Elgin County,,450 Sunset Drive,N5R5V1,St. Thomas,450 Sunset Drive,www.library.elgin-county.on.ca,"County, County co-operative or Regional Municipality Library",45209,18067,0,0,01/01/2001,12/31/2001,SOLS,8882,0,Nil,116739,1360708,0,7338,0,18833,0,0,1503618,0,0,0,0,0,186974,14659,999873,13454,168328,21613,9000,55514,0,0,0,34203,1503618,0,1280,0,0,5460,0,0,20,0,0,60,0,0,95,0,0,108441,0,0,200319,0,0,39,0,0,48,0,0,318,0,0,2,0,0,1,0,0,2,0,0,3260,0,0,35,3,2,1,4,0,0,0,0,0,4,67.5,22,415.5,34,30,41,41,41,41,Yes,MultiLIS,0,1,35,9,261,2,18,0,0,2,18,0,285233,1063,13038,2889,3017,4305,3075,5993,2611,583,7,0,602,117,3304,362
469,Elizabethtown - Kitley,2001,56,Elizabethtown - Kitley,,R.R. #2,K0E1A0,Addison,6544 New Dublin Road,,Public or Union Library,9555,3779,0,0,01/01/2001,12/31/2001,SOLS,1325,0,Nil,19452,44920,0,0,3135,457,3519,0,71483,0,0,0,0,0,7830,0,24425,258,7978,3381,0,0,3592,0,20000,500,67964,3519,80,0,0,1329,0,0,0,0,0,32,0,0,32,0,0,31661,45,0,38028,45,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,13,5,6,3,0,6,No,,0,2,29,1,11,0,0,0,0,0,0,0,27590,20,272,42,0,42,0,291,352,17,0,0,15,0,126,0
152,Elliot Lake,2001,80,Elliot Lake,,151 Ontario Avenue,P5A2T2,Elliot Lake,,http://www.elliotlakelibrary.com/en/,Public or Union Library,11542,6202,0,0,01/01/2001,12/31/2001,OLS-N,4098,0,Nil,37522,233545,0,1200,200,14168,95489,0,382124,0,0,701,0,701,51623,0,205333,432,105299,3580,0,1992,0,0,0,13865,382124,701,516,40,0,1603,99,0,0,0,0,3,3,0,9,9,0,39000,4293,0,39360,4460,0,14,0,0,14,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,1,0,0,3,0,0,0,0,0,0,0,4,20.5,2,1,4,3,1,0,Yes,Winnebago Spectrum 4.0,0,1,47.5,0,0,0,0,0,0,0,0,0,86939,0,0,0,0,0,0,1762,383,84,0,0,55,0,1606,0
98,Emo Twp,2001,87,Emo Twp,,P.O. Box 490,P0W1E0,Emo,JESSIE STREET,www.emo.ca/library,Public or Union Library,1173,539,1894,750,01/01/2001,12/31/2001,OLS-N,1152,-55,Deficit,2483,33000,3715,7007,5346,9790,6268,0,67609,0,0,0,0,0,12202,0,35535,0,7009,836,0,6235,0,0,0,2900,64717,0,15,0,0,250,0,0,0,0,0,5,0,0,5,0,0,26133,0,0,26133,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,3,17,4,4,3,3,0,3,No,,0,1,31,0,0,0,0,0,0,0,0,0,27880,0,0,372,1,450,0,580,35,40,0,0,75,0,200,0
54,Englehart,2001,90,Englehart,,P.O. Box 809,P0J1H0,Englehart,71 Fourth Avenue,http://www.englehartpubliclibrary.ca,Public or Union Library,1570,746,1559,645,01/01/2001,12/31/2001,OLS-N,2308,5621,Surplus,7078,32500,19149,9076,1685,9642,0,1964,81094,0,0,0,0,0,8085,1200,55236,1041,4367,1097,0,2061,0,0,0,3975,77062,8087,244,42,0,604,92,0,5,0,0,8,4,0,30,20,0,15803,730,0,15962,801,0,43,2,0,50,2,0,84,0,0,1,0,0,2,0,0,8,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,61,8,316,12,10,3,10,Yes,Athena,0,1,29,0,0,0,0,0,0,0,0,0,19165,17,309,186,26,286,65,370,19,48,0,0,5,2,267,0
52,Espanola,2001,88,Espanola,,245 Avery Drive,P5E1S4,Espanola,,www.espanola.library.on.ca,Public or Union Library,5187,2384,1267,629,01/01/2001,12/31/2001,OLS-N,4009,0,Nil,30865,191183,3573,4108,2459,9428,4784,0,246400,0,0,0,0,0,29535,75,175584,680,9116,2788,0,800,0,0,0,8850,227428,0,1039,88,0,1143,97,0,0,0,0,20,4,0,20,4,0,37043,5057,0,40747,5563,0,27,6,0,27,6,0,1957,107,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,3,25,0,0,4,4,4,4,Yes,Winnebago Spectrum Circ/Cat V5.0,0,1,60,0,0,0,0,0,0,0,0,0,65916,60,900,572,896,984,1523,1383,77,18,0,0,55,10,755,18
387,Essa,2001,70,Essa,Essa Public Library,"8505 County Road 10, Unit #1",L0M1B1,Angus,,http://www.essa.library.on.ca,Public or Union Library,16210,4726,0,0,01/01/2001,12/31/2001,SOLS,7359,9448,Surplus,25297,144361,0,9019,2284,10764,0,0,191725,0,0,9860,0,9860,20852,611,113799,566,0,26989,0,0,0,0,9600,0,172417,9860,493,1,0,614,1,0,11,0,0,43,0,0,45,0,0,21313,0,0,21601,0,0,11,0,0,11,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,1,1,0,0,0,0,0,0,0,3,39,8,37,5,5,0,5,No,,0,1,35,1,12,0,0,0,0,0,0,0,40611,98,1162,372,24,407,33,806,1756,47,3,0,62,0,529,27
153,Essex County,2001,45,Essex County,Town of Essex,"360 Fairview Avenue West, Suite 101",N8M1Y3,Essex,,www.essexcountylibrary.ca,"County, County co-operative or Regional Municipality Library",148616,59889,0,0,01/01/2001,12/31/2001,SOLS,44906,0,Nil,288921,2632520,210,0,1000,101359,200000,0,3224010,0,0,0,0,0,508580,23500,1957050,4100,105500,12700,40500,153500,14370,0,0,105920,2925720,281000,1275,24,0,7797,58,0,0,0,0,0,0,0,0,0,0,221444,6538,198,410569,7169,198,0,0,0,0,0,0,278,0,0,3,0,0,3,0,0,42,0,0,2003,0,0,0,0,0,0,0,0,4,138,1,34.5,0,0,101,1456.76,0,0,75,70,75,70,Yes,DRA MultiLIS,0,0,0,14,453.5,0,0,0,0,0,0,0,828697,1429,21116,509,3329,1593,3016,18546,6629,848,86,0,1023,209,8623,0
150,Evanturel Twp,2001,90,Evanturel Twp,,P.O. Box 209,P0J1H0,Englehart,"245453 Highway 569, Englehart, ON P0J 1H0",www.evanturel.com,Contracting Municipality,503,203,0,0,01/01/2001,12/31/2001,,0,0,Nil,1117,5075,0,0,0,0,0,0,6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6192,0,6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Faraday Twp,2001,51,Faraday Twp,,"29860 Hwy 28 South, R. R. # 3",K0L1C0,Bancroft,,www.faraday.ca,Contracting Municipality,1402,1286,0,0,01/01/2001,12/31/2001,,0,0,Nil,5595,0,0,0,0,0,0,0,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595,0,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Fauquier-Strickland Twp,2001,81,Fauquier-Strickland Twp,,"C.P. 100, Centre Communautaire",P0L1G0,Fauquier,"25, chemin Grzela",biblioff@vianet.ca,Public or Union Library,679,417,0,0,01/01/2001,12/31/2001,OLS-N,502,0,Nil,4197,25000,0,10435,1126,2676,0,0,43434,0,0,0,0,0,5700,1171,28268,218,5839,0,0,1071,0,0,0,0,42267,0,1,247,0,10,314,0,1,3,0,3,13,0,19,18,0,1878,12088,0,1881,12096,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,18,6,4,3,0,4,No,,0,1,20,0,0,0,0,0,0,0,0,0,7191,28,890,65,0,70,0,155,163,56,70,0,60,11,175,9
156,Fort Erie,2001,18,Fort Erie,,136 Gilmore Road,L2A2M1,Fort Erie,,www.forterie.library.on.ca,Public or Union Library,27291,13581,0,0,01/01/2001,12/31/2001,SOLS,11751,15100,Surplus,60682,765000,0,2295,20107,62664,0,0,910748,0,0,91000,0,91000,100000,5000,548227,7940,98931,12075,0,27200,0,0,0,68825,868198,35000,1827,0,0,2689,0,0,1,0,0,0,0,0,0,0,0,68049,96,1178,96360,98,1916,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,62,0,0,35,3,1,0,4,0,0,0,1,24,0,0,13,49,55,17,23,11,9,0,Yes,Dynix,0,1,52,2,72,0,0,0,0,2,40,0,259281,210,6287,390,799,805,1035,4502,345,366,0,0,340,0,5025,1016
157,Fort Frances,2001,87,Fort Frances,,601 Reid Avenue,P9A0A2,Fort Frances,,www.fort-frances.com/library,Public or Union Library,7986,3777,0,0,01/01/2001,12/31/2001,SOLS,6888,0,Nil,19137,332400,0,6477,5622,47093,0,0,410729,0,0,0,26907,26907,70400,2088,285268,1938,34028,6394,0,1463,10220,0,0,15290,427089,26907,781,2,8,1167,6,8,0,0,0,15,0,0,15,0,0,59052,1483,35,73256,1524,35,818,0,0,818,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,0,2,0,0,0,0,0,0,0,6,106,4,4,8,5,3,5,Yes,Mandarin,0,1,70,0,0,0,0,0,0,0,0,0,198554,177,3910,224,865,239,2633,4513,312,87,1,0,419,2,1583,375
325,French River,2001,88,French River,Municipality of French River,PO Box 130,P0M2N0,Noelville,15 Dollard Street,http://www.olsn.ca/frenchriverpl/index.html,Public or Union Library,2856,2293,0,0,01/01/2001,12/31/2001,OLS-N,1121,2424,Surplus,11398,70000,0,2799,1530,3000,0,0,88727,0,0,0,0,0,3272,80,71104,628,883,3680,0,630,0,0,0,5366,85643,660,172,285,0,225,315,0,0,0,0,0,0,0,0,0,0,12860,9818,0,12860,9818,0,21,5,0,21,5,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,0,0,0,0,2,39,2,34,18,18,0,0,No,,0,1,39,1,39,0,0,0,0,0,0,0,15689,15,120,1021,0,1045,1045,471,1379,114,0,0,929,20,257,0
448,Front of Yonge Twp,2001,56,Front of Yonge Twp,,P.O. Box  250,K0E1R0,Mallorytown,76 County Road 5 S.,www.frontofyonge.com/library,Public or Union Library,2442,1163,0,0,01/01/2001,12/31/2001,,225,1879,Surplus,4831,18000,0,0,0,131,0,495,23457,0,0,0,0,0,8061,0,7162,0,5429,467,0,0,0,0,0,822,21941,0,10,0,0,62,0,0,0,0,0,0,0,0,0,0,0,11200,0,0,11342,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,11,2,3,1,0,0,0,No,,0,1,14,0,0,0,0,0,0,0,0,0,10965,2,360,96,0,104,0,217,10,0,0,0,4,0,124,0
159,Galway-Cavendish & Harvey Twp,2001,66,Galway-Cavendish & Harvey Twp,Township of Galway-Cavendish and Harvey,P.O. Box 10,K0L1J0,Buckhorn,5 George Street,www.galwaycavendishharveylibrary.ca,Public or Union Library,4096,5492,0,0,01/01/2001,12/31/2001,SOLS,2200,-3239,Deficit,29073,25839,0,1930,12652,14955,0,0,84449,0,0,0,0,0,13485,300,40631,200,14481,1505,0,2700,0,0,0,14386,87688,0,506,0,0,560,0,0,1,0,0,32,0,0,32,0,0,18550,50,15,18720,50,15,25,0,0,25,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,65,20,26,9,7,2,7,Yes,Quinte,0,1,30,1,15,0,0,0,0,0,0,0,32105,15,405,90,331,112,385,613,115,72,0,0,45,12,195,83
160,Gananoque,2001,56,Gananoque,,100 Park Street,K7G2Y5,Gananoque,Same,http://www.gananoque.ca/community-services/public-services/library,Public or Union Library,4908,2398,0,0,01/01/2001,12/31/2001,SOLS,3440,508,Surplus,13700,90300,0,0,2182,3458,0,0,109640,0,0,0,0,0,13763,0,72817,487,14396,1455,0,420,0,0,0,3038,106376,1504,124,0,0,232,0,0,0,0,0,0,0,0,0,0,0,18387,0,0,18982,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,3,25,7,18,2,2,0,2,No,,0,1,38,0,0,0,0,0,0,0,0,0,29405,31,499,352,135,598,145,642,212,31,0,0,29,0,240,0
