LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
446,Rainy River FN,2006,87,Rainy River FN,,Box 450,P0W1E0,Emo,,,First Nations Library,373,0,0,0,04/01/2006,03/31/2007,OLS-N,75,0,Nil,1231,0,0,38500,0,0,0,0,39731,0,0,0,0,0,3593,0,31029,0,0,0,0,7288,0,0,0,0,41910,0,25,0,0,133,0,0,0,0,0,44,0,0,44,0,0,1196,0,0,1196,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,Yes,Resource Mate 2,0,1,35,0,0,0,0,0,0,0,0,0,4130,11,66,0,0,0,0,60,0,10,0,0,0,0,4,0
287,Ramara Twp,2006,70,Ramara Twp,,P.O. Box 158,L0K1B0,Brechin,"5482 Highway #12 South, Orillia, ON  L3V 6H7",www.ramarapubliclibrary.org,Public or Union Library,8631,6005,0,0,01/01/2006,12/31/2006,SOLS,3402,18308,Surplus,24370,246786,0,24792,1479,4443,0,1384,303254,0,0,0,0,0,15000,5736,193523,2562,40586,2163,0,14297,0,0,0,11080,284947,0,27,0,0,139,0,0,0,0,0,0,0,0,0,0,0,21008,0,0,22851,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,1,0,0,0,0,0,0,0,3,65,2,20,9,9,9,9,Yes,Mandarin,0,1,44,1,36,0,0,0,0,0,0,0,42383,14,1094,559,320,661,622,530,40,215,0,0,20,0,522,0
290,Red Lake,2006,82,Red Lake,Municipality of Red Lake,P.O. Box 280,P0V1C0,Balmertown,12 Fifth Street,http://www.nwconx.net/~rllib or www.nwconx.net/~blibrary,Public or Union Library,4233,2087,0,0,01/01/2006,12/31/2006,OLS-N,2178,1394,Surplus,22768,205200,0,21000,1020,10606,4000,0,264594,0,0,0,0,0,27277,0,175700,290,20954,1761,755,7190,1000,0,0,15524,250451,0,665,0,0,785,0,0,0,0,0,25,0,0,25,0,0,28413,144,0,28800,144,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,1,30,6,74,0,0,11,9,2,9,Yes,Winnebago Spectrum,0,1,46,1,45,0,0,0,0,0,0,0,27807,24,130,208,0,206,0,535,60,130,0,0,25,0,460,0
291,Red Rock Twp,2006,89,Red Rock Twp,,P.O. Box 285,P0T2P0,Red Rock,42 Salls Street,www.olsn.ca/redrock,Public or Union Library,1117,507,0,0,01/01/2006,12/31/2006,OLS-N,475,0,Nil,3242,57312,0,12325,0,860,0,324,74063,0,0,0,0,0,7709,23,40941,1163,3750,944,0,3198,10500,0,0,7022,75250,0,215,0,0,364,0,0,1,0,0,4,0,0,5,0,0,16268,236,0,16318,236,0,40,0,0,40,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,22,2,12,0,0,5,4,2,5,Yes,Concourse,0,1,26,0,0,0,0,0,0,0,0,0,10497,39,558,183,3,201,6,182,15,27,0,0,7,0,116,0
292,Renfrew,2006,69,Renfrew,,13 Railway Avenue,K7V3A9,Renfrew,,www.renfrew.library.on.ca,Public or Union Library,7603,3680,4202,2012,01/01/2006,12/31/2006,SOLS,6349,0,Nil,16720,320191,16534,16120,350,24245,0,1409,395569,0,0,34156,0,34156,55090,1040,283968,2419,35500,2635,1260,1848,0,0,0,11809,395569,34156,960,0,0,1009,0,0,1,0,0,1,0,0,1,0,0,38008,124,0,41163,124,0,11,0,0,11,0,0,50,0,0,1,0,0,0,0,0,0,0,0,1670,0,0,35,1,2,1,0,0,0,0,0,0,1,14,4,50,4,16,10,7,3,7,Yes,Spectrum suite with web Catalog Z39 Client,0,1,50.5,0,0,0,0,0,0,0,0,0,84823,282,3714,934,798,955,1222,1818,857,272,65,0,194,25,1128,94
293,Restoule LSB,2006,86,Restoule LSB,,General Delivery,P0H2R0,Restoule,,http://users.efni.com/~turcotte/index.htm,Contracting LSB,591,0,0,0,04/01/2006,03/31/2007,,0,0,Nil,2698,1002,0,0,0,0,0,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Richmond Hill,2006,27,Richmond Hill,,1 Atkinson Street,L4C0H5,Richmond Hill,,www.rhpl.richmondhill.on.ca,Public or Union Library,176830,53932,0,0,01/01/2006,12/31/2006,SOLS,105454,0,Nil,122199,7062610,0,0,170,373864,0,159900,7718743,0,0,1724505,839437,2563942,785034,197017,4517396,23857,975710,30982,47857,150215,521186,0,0,469489,7718743,2563942,9110,36,0,18270,101,0,366,0,0,118,4,7,121,4,7,195001,4258,5801,393877,8618,9023,311,0,0,453,0,0,488,17,17,53,0,0,0,0,0,0,0,0,46941,0,0,35,16,11,0,11,0,11,149.5,5,40,0,0,77,1293.5,0,0,129,88,21,13,Yes,SIRSI Unicorn,0,1,64,3,121,0,0,0,0,0,0,0,1966449,1085,24385,310,350,349,3727,38400,8369,5057,16608,0,3547,34,19126,10372
498,Rideau Lakes,2006,56,Rideau Lakes,,Box 189,K0G1E0,Elgin,24 Halladay Street,www.rideaulakeslibrary.ca,Public or Union Library,9201,6919,0,0,01/01/2006,12/31/2006,SOLS,2984,11414,Surplus,44876,189320,0,60537,2562,3708,0,0,301003,0,0,0,0,0,36856,700,162863,1056,34672,6187,7209,16584,39055,0,0,13185,318367,4253,667,0,0,713,0,0,2,0,0,30,0,0,36,0,0,35136,110,0,37946,118,0,0,0,0,0,0,0,53,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,60,6,73,20,14,9,9,9,9,Yes,Unicorn Sirsi,0,1,28,2,30,2,20,0,0,0,0,0,45960,116,1863,1147,749,1273,1132,881,798,31,1,0,24,4,452,111
297,Robinson  LSB,2006,83,Robinson  LSB,,General Delivery,P0P1Y0,Silver Water,Box  519,,Contracting LSB,62,0,0,0,04/01/2006,03/31/2007,,0,0,Nil,397,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Rossport LSB,2006,89,Rossport LSB,,P.O. Box 62,P0T2R0,Rossport,,,Contracting LSB,79,0,0,0,04/01/2006,03/31/2007,,0,0,Nil,289,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Russell,2006,67,Russell,,"2 - 717 rue Notre-Dame,",K0A1W1,Embrun,,www.russellbiblio.com,Public or Union Library,12412,4898,0,0,01/01/2006,12/31/2006,SOLS,5895,38586,Surplus,15726,345482,0,32421,3778,15171,19000,847,432425,0,0,0,0,0,41463,150,292818,1747,40252,2720,1085,10331,21000,0,0,16948,428514,0,63,117,0,152,373,0,1,1,0,4,2,0,40,4,0,18278,17920,0,19479,19140,0,117,114,0,158,130,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,0,0,0,0,0,0,0,0,5,78,8,40,13,13,2,2,Yes,COBA Bibliothèque,0,1,41,1,41,0,0,0,0,0,0,0,87279,153,3110,2612,731,2810,1063,2510,2600,95,13,0,113,21,1016,211
303,Sables-Spanish Rivers Twp,2006,88,Sables-Spanish Rivers Twp,Township of Sables-Spanish Rivers,P.O. Box 40,P0P1P0,Massey,185 Grove Street,Http://www.masseylibrary.com,Public or Union Library,2943,1760,0,0,01/01/2006,12/31/2006,OLS-N,1690,6576,Surplus,12853,61471,0,27588,580,8842,0,1320,112654,0,0,0,0,0,10354,0,66835,435,16438,1598,750,1829,0,0,0,7533,105772,0,132,0,0,132,0,0,0,0,0,0,0,0,0,0,0,16665,819,7,16738,8412,7,17,0,0,17,0,0,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,19,0,0,2,23,2,14,6,4,6,6,0,0,No,,0,1,33,1,12,0,0,0,0,0,0,0,12417,79,683,332,91,346,332,261,0,8,8,0,0,0,187,8
1084,Sachigo Lake FN,2006,0,Sachigo Lake FN,,General Delivery,P0V2P0,Sachigo Lake,,,First Nations Library,489,0,0,0,04/01/2006,03/31/2007,OLS-N,100,0,Nil,630,600,0,13000,0,0,0,0,14230,0,0,0,0,0,0,0,6616,0,0,0,0,0,0,0,0,0,6616,0,9,0,0,180,0,0,2,0,0,15,0,0,15,0,0,2750,0,5,3000,0,24,15,0,0,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,2,2,Yes,Kelowna L4U,0,1,40,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,54,39,14,0,0,0,0,76,0
432,Sagamok Anishnawbek FN,2006,88,Sagamok Anishnawbek FN,,Box 610,P0P1P0,Massey,,,First Nations Library,1393,0,0,0,04/01/2006,03/31/2007,OLS-N,125,0,Nil,3073,0,0,23500,0,0,0,0,26573,0,0,0,0,0,2776,6477,36000,1336,0,1483,0,0,0,0,0,0,48072,0,15,0,0,175,0,0,3,0,0,4,0,0,19,0,0,1523,0,0,2591,0,0,5,0,0,51,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,1,0,0,0,0,0,0,1,35,1,2,4,4,4,4,Yes,Resource Mate,0,1,35,0,0,0,0,0,0,0,0,0,1476,4,53,12,0,5,5,123,96,25,3,0,0,2,99,31
415,Saugeen FN,2006,41,Saugeen FN,,"GMB # 3, Site #3",N0H2L0,Southampton,812 French Bay Road,n/a,First Nations Library,745,0,0,0,04/01/2006,03/31/2007,SOLS,225,0,Nil,2051,1600,0,35350,0,0,0,4184,43185,0,0,0,0,0,9094,0,16705,1472,429,1903,1800,4790,0,0,0,2106,38299,0,94,0,11,221,0,11,0,0,0,39,0,2,77,0,2,7726,0,14,7746,0,14,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,6,6,0,6,No,,0,1,22,0,0,0,0,0,0,0,0,0,271,42,43,0,0,0,0,13,25,22,110,0,5,0,28,0
191,Sault Ste. Marie,2006,80,Sault Ste. Marie,,50 East Street,P6A3C3,Sault Ste. Marie,,www.ssmpl.ca,Public or Union Library,74566,33340,8932,1701,01/01/2006,12/31/2006,OLS-N,28553,45850,Surplus,368070,2306170,21687,25352,12472,128668,0,0,2862419,0,0,0,0,0,234417,15354,2044836,17701,320322,14516,718,50270,0,0,0,116521,2814655,0,15171,43,0,29308,75,0,11,0,0,35,0,0,38,0,0,127507,3775,1822,206419,4678,1897,4137,52,0,4565,52,0,337,0,0,9,0,0,0,0,0,0,0,0,4178,0,0,35,6,3,0,19,0,0,0,0,0,0,0,38,618,152,49,45,21,31,3,Yes,DYNIX ILS,0,1,68,2,80,0,0,0,0,0,0,0,611843,805,7299,1329,1394,1481,2218,9232,1754,590,928,0,1247,2,7778,1087
301,Schreiber Twp,2006,89,Schreiber Twp,,P.O. Box 39,P0T2S0,Schreiber,314 Scotia Street,www.schreiberlibrary.ca,Public or Union Library,1313,726,79,0,01/01/2006,12/31/2006,OLS-N,665,0,Nil,4226,66610,289,23803,523,5819,0,0,101270,0,0,0,0,0,7950,0,59663,1282,13178,3248,0,1327,0,0,0,10150,96798,0,571,0,0,741,0,0,12,0,0,119,1,0,119,1,0,12927,66,52,13142,66,52,0,0,0,0,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,22,3,28,19,18,7,5,0,0,Yes,Winnebago Spectrum,0,1,36,0,0,0,0,0,0,0,0,0,7390,21,1839,118,0,140,0,148,40,16,16,0,40,51,121,2
304,Scugog Memorial,2006,10,Scugog Memorial,,P.O. Box 1049,L9L1A8,Port Perry,231 Water Street,www.scugoglibrary.ca,Public or Union Library,20367,8145,0,0,01/01/2006,12/31/2006,SOLS,14327,0,Nil,59757,354250,0,12348,0,99679,0,0,526034,0,0,0,0,0,70004,13104,298498,0,64793,3686,0,31741,0,0,0,0,481826,337,985,0,0,1255,0,0,16,0,0,0,0,0,0,0,0,46638,146,110,46638,146,110,0,0,0,0,0,0,80,0,0,16,0,0,0,0,0,0,0,0,3200,0,0,35,2,0,0,0,0,0,0,2,47,0,0,10,119,6,18,12,8,4,8,Yes,VTLS Virtua,0,1,53,0,0,0,0,0,0,0,0,0,191599,441,26966,2,0,3,0,3329,1341,1604,27,0,148,11,2041,9527
305,Searchmont & Area LSB,2006,80,Searchmont & Area LSB,,P.O. Box 148,P0S1J0,Searchmont,734 Highway 532,,Contracting LSB,365,0,0,0,04/01/2006,03/31/2007,,0,0,Nil,859,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Seguin Twp,2006,86,Seguin Twp,Township of Seguin,R.R. #2,P2A2W8,Parry Sound,15 Humphrey Drive,www.olsn.ca/seguin,Public or Union Library,3340,4551,0,0,01/01/2006,12/31/2006,OLS-N,2278,26193,Surplus,23424,52000,0,18824,350,2654,0,1899,99151,0,0,0,0,0,16431,0,65137,1652,2530,4826,1731,6014,0,0,0,0,98321,2321,433,0,0,446,0,0,1,0,0,30,0,0,46,0,0,24852,29,173,24962,29,173,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,45,7,37,0,0,16,16,0,16,No,,0,1,20,3,39,0,0,0,0,0,0,0,16315,4,38,441,0,495,0,321,67,24,0,0,35,25,196,821
416,Seine River FN,2006,87,Seine River FN,,P.O. Box 129,P0W1H0,Mine Centre,"Learning Centre Road, Seine River FN",,First Nations Library,312,0,0,0,04/01/2006,03/31/2007,OLS-N,64,3211,Surplus,969,7568,0,23500,0,0,0,1144,33181,0,0,0,0,0,2550,0,16628,2141,3624,2179,1092,5224,0,0,0,0,33438,0,82,0,0,341,0,0,0,0,0,28,0,0,28,0,0,4077,0,0,4107,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,24,0,0,0,0,0,0,1,4,7,7,7,7,No,,0,1,24,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,20,9,19,0,0,1,0,57,0
417,Serpent River FN,2006,80,Serpent River FN,,49 Village Road P.O. Box 16,P0P1B0,Cutler,,www.serpentriverfn.ca,First Nations Library,333,0,0,0,04/01/2006,03/31/2007,OLS-N,263,0,Nil,1553,0,0,30891,0,148,0,0,32592,0,0,0,0,0,2363,0,15174,326,1303,0,0,0,13432,0,0,0,32598,0,436,0,0,454,0,0,0,0,0,0,0,0,0,0,0,5560,0,0,5890,0,0,3,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,1,24,0,0,0,0,0,0,1,1,8,8,0,0,No,,0,1,24,0,0,0,0,0,0,0,0,0,198,2,360,10,0,10,0,16,6,137,44,0,13,23,131,0
258,Severn Twp,2006,70,Severn Twp,,P.O. Box 278,L0K1E0,Coldwater,31 Coldwater Road,http:// www.coldwater.library.on.ca/,Public or Union Library,11200,6382,1278,708,01/01/2006,12/31/2006,SOLS,1518,12924,Surplus,25342,142348,15000,12869,1200,8025,0,0,204784,0,0,0,0,0,14835,100,66613,767,8528,1666,0,5672,12924,0,87675,3064,201844,0,201,15,12,295,15,12,0,0,0,0,0,0,0,0,0,18908,45,0,19003,45,0,77,0,0,87,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,30,5,24,1,2,5,4,1,4,Yes,Horizon,0,1,26,0,0,0,0,0,0,0,0,0,32376,13,110,315,86,359,168,518,41,57,5,0,21,72,297,7
418,Shawanaga FN,2006,86,Shawanaga FN,,R.R. #1,P0G1G0,Nobel,2 Church St.,,First Nations Library,176,0,0,0,04/01/2006,03/31/2007,OLS-N,170,0,Nil,669,0,0,23500,0,0,0,0,24169,0,0,0,0,0,515,0,12900,0,4500,960,0,0,0,0,0,0,18875,0,17,0,0,206,0,0,0,0,0,0,0,0,0,0,0,1926,0,0,2376,0,0,70,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,20,0,0,0,0,0,0,2,10,4,4,0,4,Yes,Resource Mate 3.0,0,1,20,0,0,0,0,0,0,0,0,0,1734,7,43,0,0,0,0,45,9,25,0,0,6,15,50,0
75,Shelburne,2006,43,Shelburne,,P.O. Box 127,L0N1S0,Shelburne,201 Owen Sound Street,www.shelburnelibrary.ca,Public or Union Library,4750,1873,11583,4853,01/01/2006,12/31/2006,SOLS,4460,0,Nil,6283,93420,99347,11559,16471,15910,0,1439,244429,0,0,0,0,0,48956,0,130069,448,25011,1717,745,2433,10164,0,0,11073,230616,13813,200,0,0,200,0,0,1,0,0,0,0,0,0,0,0,32876,0,0,32876,0,0,20,0,0,20,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,3,50,1,15,4,20,10,7,10,10,Yes,Winnabago,0,1,43,0,0,0,0,0,0,0,0,0,94423,66,976,1086,536,772,719,1998,78,283,0,0,110,25,815,0
419,Sheshegwaning FN,2006,80,Sheshegwaning FN,,P.O. Box 1,P0P1X0,Sheshegwaning,1125 Sheshegwaning Road,debracada@hotmail.com,First Nations Library,99,0,0,0,04/01/2006,03/31/2007,OLS-N,72,0,Nil,593,5500,0,1826940,0,386,0,0,1833419,0,0,0,0,0,1707222,0,169018,0,5000,500,0,0,0,0,0,0,1881740,0,45,0,0,89,0,0,0,0,0,105,0,0,105,0,0,4140,0,0,4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,1,25,0,0,0,0,7,4,0,7,No,,0,1,25,0,0,0,0,0,0,0,0,0,3693,45,538,0,0,0,0,36,73,37,0,0,0,0,89,0
307,Simcoe County Co-operative,2006,70,Simcoe County Co-operative,,1110 HWY 26,L0L1X0,Midhurst,"1149 B Highway 26, Minesing, L0L 1Y2",http://www.simcoe.ca/cultureinformation/library/index.htm,"County, County co-operative or Regional Municipality Library",261,261,19,7,01/01/2006,12/31/2006,SOLS,261,0,Nil,15692,426584,190,14606,0,19080,0,0,476152,0,0,0,0,0,112834,26387,261896,2329,9760,488,0,32245,0,0,0,30213,476152,0,1061,0,0,1514,0,0,6,0,0,3,0,0,3,0,0,23984,0,0,25069,0,0,355,0,0,366,0,0,21,0,0,6,0,0,0,0,0,0,0,0,1035,0,0,35,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,Yes,Horizon,0,1,40,0,0,0,0,0,0,0,0,0,923,0,0,69,185,75,166,33,9,18,210,0,9,12,40,53
31,Sioux Lookout,2006,82,Sioux Lookout,,P.O. Box 1028,P8T1B3,Sioux Lookout,21 Fifth Avenue,http://www.slpl.on.ca,Public or Union Library,4464,2395,427,0,01/01/2006,12/31/2006,OLS-N,3229,4032,Surplus,11703,226222,352,14568,2243,27391,7000,0,289479,0,0,0,0,0,30672,1594,175264,2735,33096,2811,0,7593,10500,0,0,13046,277311,6954,1513,2,0,1678,2,0,1,0,0,9,0,0,14,0,0,23297,200,4,23377,200,4,62,0,0,64,0,0,69,0,0,2,0,0,0,0,0,0,0,0,3331,0,0,37.5,0,0,1,0,0,0,0,0,0,1,31.12,7,86.86,1,2,16,10,4,12,Yes,Winnebago Spectrum,0,1,52,0,0,0,0,0,0,0,0,0,51559,84,1223,243,290,281,503,1067,1762,190,0,0,69,4,804,0
308,Sioux Narrows Nestor Falls Twp,2006,82,Sioux Narrows Nestor Falls Twp,,P.O. Box 119,P0X1N0,Sioux Narrows,Hwy 71,,Public or Union Library,681,1231,0,0,01/01/2006,12/31/2006,OLS-N,362,0,Nil,6906,9616,0,0,0,125,0,0,16647,10500,0,0,0,10500,4133,0,9076,0,432,833,0,0,0,0,0,623,15097,3260,17,0,0,189,0,0,1,0,0,1,0,0,1,0,0,8675,0,0,8691,0,0,7,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,3,3,0,3,Yes,Resourcemate 2,0,1,16,0,0,0,0,0,0,0,0,0,2927,0,0,0,0,0,0,38,2,4,0,0,0,0,39,0
420,Six Nations FN,2006,40,Six Nations FN,,P.O. Box 149,N0A1M0,Ohsweken,1679 Chiefswood Road,www.snpl.ca,First Nations Library,11071,0,0,0,04/01/2006,03/31/2007,SOLS,1000,0,Nil,28947,114970,0,40089,0,0,0,34,184040,0,0,0,0,0,44599,0,64659,8199,34064,2059,5720,3948,0,20792,0,0,184040,0,6,0,0,6,0,0,0,0,0,1,0,0,1,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,10,10,0,10,No,,0,1,58,0,0,0,0,0,0,0,0,0,2400,10,683,15,4,15,4,48,100,160,0,0,17,0,278,0
309,Smith-Ennismore-Lakefield,2006,66,Smith-Ennismore-Lakefield,Township of Smith-Ennismore,P.O. Box 500,K0L1H0,Bridgenorth,836 Charles Street,www.MyPublicLibrary.ca,Public or Union Library,15833,7989,0,0,01/01/2006,12/31/2006,SOLS,7665,6343,Surplus,37113,205784,0,92795,3029,53491,73731,0,465943,0,0,0,0,0,59866,1739,190518,2368,49672,10547,2562,37426,51500,0,0,51288,457486,2004,439,0,0,851,0,0,1,0,0,0,0,0,0,0,0,51734,230,0,64795,237,0,43,0,0,43,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,1,28,3,75,160,350,17,17,17,17,Yes,Mandarin Library System,0,1,29.5,2,60,0,0,0,0,0,0,0,166714,375,3357,581,1030,652,1984,2856,89,215,6,0,65,0,960,401
