LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
119,Cramahe Twp,2007,61,Cramahe Twp,"Cramahe, Township of",Box 190,K0K1S0,Colborne,"6 King St., Colborne, ON",www.visitcramahe.ca,Public or Union Library,5175,2460,0,0,01/01/2007,12/31/2007,SOLS,1388,17919,Surplus,12669,142634,0,30805,232,3631,500,5782,196253,0,0,0,0,0,37860,0,80326,1031,26553,4060,371,18392,18706,0,0,10344,197643,0,119,0,0,290,0,0,0,0,0,0,0,0,0,0,0,17876,27,17,18104,27,18,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,23,3,30,12,5,8,8,0,0,Yes,Winnebago Spectrum Suite,0,1,17,1,24,0,0,0,0,0,0,0,32067,2,95,829,519,899,860,583,626,81,0,0,52,0,342,0
402,Curve Lake FN,2007,66,Curve Lake FN,,22 Winookeeda St.,K0L1R0,"Curve Lake,ON",,http://clfnpubliclibrary.webs.com,First Nations Library,720,0,0,0,04/01/2007,03/31/2008,SOLS,240,8409,Surplus,2312,0,0,22000,0,0,0,0,24312,0,0,0,0,0,952,0,13773,409,0,880,0,0,0,0,0,357,16371,0,160,0,8,180,0,8,0,0,0,5,0,0,5,0,0,1390,0,0,1440,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,16697,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,4,4,0,4,No,,0,1,25,0,0,0,0,0,0,0,0,0,600,4,57,4,0,4,2,12,20,30,0,0,25,0,35,0
483,Dawson LSB,2007,87,Dawson LSB,,P.O. Box 275,P0P1R0,Meldrum Bay,45 Front street,,Contracting LSB,28,0,0,0,01/01/2007,12/31/2007,,0,0,Nil,274,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Dawson Twp,2007,87,Dawson Twp,Township of Dawson,P.O. Box 427,P0W1L0,Rainy River,211 4th Street,,Contracting Municipality,513,327,0,0,01/01/2007,12/31/2007,,0,0,Nil,1644,1356,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Deep River,2007,69,Deep River,,P.O. Box 278,K0J1P0,Deep River,55 Ridge Road,www.deepriverlibrary.ca,Public or Union Library,4072,1924,0,0,01/01/2007,12/31/2007,OLS-N,2876,0,Nil,9580,271841,0,11550,500,12512,0,0,305983,0,0,0,0,0,63279,679,184420,437,52492,2613,0,2063,0,0,0,0,305983,0,1185,9,0,1390,20,0,2,0,0,0,0,0,0,0,0,49652,946,254,50235,981,254,12,0,0,12,0,0,98,5,0,2,0,0,0,0,0,0,0,0,16697,0,0,35,1,0,0,0,0,0,0,0,0,2,47,8,72.5,100,82,8,4,4,1,Yes,Sagebrush winnebago,0,1,39,0,0,0,0,0,0,0,0,0,75232,46,2522,892,658,776,506,1483,289,165,69,0,236,0,991,86
431,Delaware FN,2007,27,Delaware FN,,R.R. #3,N0P2K0,Thamesville,Center Rd.,,First Nations Library,566,0,0,0,04/01/2007,03/31/2008,SOLS,366,21425,Surplus,1412,4149,0,18029,0,0,0,207,23797,0,0,0,0,0,3612,0,16250,611,3129,0,1620,528,0,0,2500,5408,33658,0,5,0,2,24,0,3,0,0,0,5,0,3,6,0,3,900,2,2,900,2,2,1,0,1,1,0,9,3,0,0,2,0,0,0,0,0,0,0,0,16697,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,20,1,2,8,8,0,8,No,,0,1,20,0,0,0,0,0,0,0,0,0,300,25,339,0,4,0,4,7,2,30,2,0,5,2,30,0
323,Deseronto,2007,51,Deseronto,,P.O. Box 302,K0K1X0,Deseronto,358 Main Street  P.O. Box 302,www.deserontopubliclibrary.ca,Public or Union Library,1656,755,0,0,01/01/2007,12/31/2007,SOLS,1384,21847,Surplus,3496,88000,0,9882,4817,5581,6950,1617,120343,0,0,0,0,0,16299,0,57700,681,14287,1089,1151,10301,0,0,0,4370,105878,0,211,0,0,275,0,0,0,0,0,0,0,0,0,0,0,19799,20,0,19856,20,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3,8,0,0,0,0,0,0,3,96,10,36,12,12,12,12,Yes,Winnabego -,0,1,24,0,0,0,0,0,0,0,0,0,13112,5,575,151,75,244,226,256,0,65,0,0,24,0,295,0
403,Dokis FN,2007,86,Dokis FN,,"Box 3, Dokis Reserve",P0M2K0,Via Monetville,930 Main Road,www.dokisfirstnation.com,First Nations Library,180,0,0,0,04/01/2007,03/31/2008,OLS-N,105,3202,Surplus,1302,10000,0,17500,0,0,0,0,28802,0,0,0,0,0,17237,0,20785,0,9685,26719,0,0,0,0,0,0,74426,0,38,0,0,105,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,1,1,40,0,0,0,0,1,0,1,8,5,5,0,4,Yes,Library Source,0,1,40,0,0,0,0,0,0,0,0,0,512,3,34,16,0,12,0,14,25,12,12,0,8,0,24,0
50,Dorion Twp,2007,89,Dorion Twp,,170 Dorion Loop Road,P0T1K0,Dorion,,www.dorionpubliclibrary.ca,Public or Union Library,383,206,389,0,01/01/2007,12/31/2007,OLS-N,250,9500,Surplus,1013,14820,497,7216,0,123,3500,9000,36169,0,0,0,0,0,1682,400,19283,120,1150,917,600,1825,0,0,0,2003,27980,0,85,0,0,220,0,0,2,0,0,2,0,0,2,0,0,10000,200,0,10500,200,0,20,0,0,30,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,10,2,2,0,0,4,4,0,4,No,,0,1,20,0,0,0,0,0,0,0,0,0,5840,5,150,150,0,160,150,120,15,32,36,0,10,0,62,3
136,Douro-Dummer Twp,2007,66,Douro-Dummer Twp,Township of Douro-Dummer,"Douro-Dummer Public Library,  P.O. Box 23",K0L1S0,Douro,435 4th Line Douro,http://www.dourodummer.on.ca/library/,Public or Union Library,6449,3356,0,0,01/01/2007,12/31/2007,SOLS,300,0,Nil,14307,38464,0,14229,0,2968,2075,0,72043,0,0,0,0,0,11266,0,26512,305,9126,886,739,1594,19276,0,0,1739,71443,600,67,5,4,92,5,4,10,0,0,14,0,0,20,0,0,14000,5,4,14052,5,4,8,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,14,0,0,0,0,1,5,5,9,8,8,8,8,Yes,resource mate 3.0,0,1,19.5,0,0,0,0,0,0,0,0,0,8268,1,18,4,0,4,0,122,18,19,19,0,14,10,30,5
138,Dryden,2007,82,Dryden,City of Dryden,36 Van Horne Avenue,P8N2A7,Dryden,,www.dryden.ca,Public or Union Library,7143,3581,0,0,01/01/2007,12/31/2007,OLS-N,8435,128,Surplus,16824,351478,0,23300,1000,7000,0,0,399602,0,0,4000,0,4000,67350,0,214000,8500,73189,9500,0,0,0,0,0,9700,382239,17300,664,9,0,774,9,0,2,2,0,15,15,0,15,15,0,29147,50,0,31313,50,0,2,2,0,50,50,0,85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3,0,0,0,1,22,0,0,2,20,2,6,7,7,7,5,Yes,Unicorn - SirsiDynix,0,1,58,0,0,0,0,0,0,0,0,0,112211,113,3670,0,657,0,0,2266,1866,642,8,0,518,19,3219,19
427,Dubreuilville Twp,2007,80,Dubreuilville Twp,,C.P. 39,P0S1B0,Dubreuilville,"120, rue Magpie",www.dubreuilville.ca,Public or Union Library,773,285,0,0,01/01/2007,12/31/2007,OLS-N,397,0,Nil,1913,5281,0,11490,3,73,4355,0,23115,0,0,0,493,493,6408,0,6075,0,401,235,0,427,9000,0,0,569,23115,493,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,1450,5800,0,1450,5800,0,0,0,0,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,1,0,0,0,0,0,0,0,2,18,0,0,5,5,5,5,Yes,LexWin,0,1,53,0,0,0,0,0,0,0,0,0,2492,0,0,0,0,0,0,64,0,29,0,0,9,0,16,0
144,Ear Falls Twp,2007,82,Ear Falls Twp,,P.O. Box 369,P0V1T0,Ear Falls,50 Balsam Avenue,www.olsn.ca/earfallspl,Public or Union Library,943,572,0,0,01/01/2007,12/31/2007,OLS-N,1225,0,Nil,4302,94048,0,13057,1030,2747,0,0,115184,0,0,0,0,0,8765,0,57203,390,15045,1338,0,647,15000,0,0,16796,115184,0,56,0,0,266,0,0,1,0,0,0,0,0,0,0,0,16062,0,0,16062,0,0,0,0,0,0,0,0,14,0,0,17,0,0,0,0,0,0,0,0,16697,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,1,6,Yes,Winnebago Spectrum,0,1,30,0,0,0,0,0,0,0,0,0,8438,145,578,97,171,105,297,118,10,42,0,0,0,0,96,0
145,East Ferris Twp,2007,85,East Ferris Twp,,PO Box 160,P0H1B0,Astorville,1257 Village Road,www.eastferrispubliclibrary.ca,Public or Union Library,4249,1853,0,0,01/01/2007,12/31/2007,OLS-N,1417,4047,Surplus,8531,39000,0,13500,0,1125,0,0,62156,0,0,0,0,0,13980,1488,33987,2321,6814,1026,0,0,0,0,0,0,59616,0,38,12,0,66,55,0,0,0,0,44,12,0,44,12,0,11689,8112,0,15877,8842,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,22,3,11,4,25,9,8,1,9,Yes,ResourceMate Plus,0,1,31,0,0,0,0,0,0,0,0,0,11933,52,558,450,0,508,0,287,101,148,58,0,99,21,136,29
146,East Garafraxa Twp,2007,43,East Garafraxa Twp,,R.R.#3,L0N1N0,Orton,,www.amaranth-eastgary.ca,Contracting Municipality,2059,798,0,0,01/01/2007,12/31/2007,,0,72972,Surplus,3193,28815,0,0,0,0,0,0,32008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27578,4430,32008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,East Gwillimbury,2007,27,East Gwillimbury,,"P.O. Box 1609,  19513 Yonge Street",L9N1P2,Holland Landing,,www.egpl.ca,Public or Union Library,19243,6767,0,0,01/01/2007,12/31/2007,SOLS,14414,0,Nil,25967,794970,0,33685,16355,29730,0,0,900707,0,0,48000,0,48000,82428,15487,575527,5343,64175,8853,2965,35293,15000,26511,0,54659,886241,38000,467,0,0,1151,0,0,11,0,0,69,0,0,79,0,0,56502,634,141,66388,674,141,2,0,0,2,0,0,103,0,0,1,0,0,0,0,0,0,0,0,18791,0,0,35,3,0,0,1,0,2,21.15,0,0,7,121.75,8,72.25,0,0,18,11,7,5,Yes,SirsiDynix,0,1,43,1,30,0,0,0,0,0,0,0,109524,337,6543,826,1383,887,2213,1989,390,240,1994,0,249,1,1058,1052
28,East Hawkesbury Twp,2007,67,East Hawkesbury Twp,,C.P. 340,K0B1P0,St. Eugene,5151 County Road No. 14,easthawkesbury.ca,Contracting Municipality,3342,1415,0,0,01/01/2007,12/31/2007,,0,0,Nil,6017,6845,0,0,0,0,0,0,12862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12862,0,12862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,East Luther Grand Valley Twp,2007,43,East Luther Grand Valley Twp,,P.O. Box 129,L0N1G0,Grand Valley,4 Amaranth Street East,www.grandvalley.org,Public or Union Library,2844,1031,4332,1622,01/01/2007,12/31/2007,SOLS,2314,7074,Surplus,4298,98785,73730,9000,13960,11787,0,5640,217200,0,0,0,0,0,34998,1239,107840,4215,41583,2281,1524,17241,0,0,0,0,210921,0,89,0,0,278,0,0,1,0,0,0,0,0,0,0,0,24418,0,0,24570,0,0,0,0,0,0,0,0,49,0,0,4,0,0,0,0,0,0,0,0,22346,0,0,35,0,1,1,4,3,0,0,1,37,1,20,4,32,3,13,8,6,6,6,Yes,Winnebago Spectrum,0,1,42,0,0,0,0,0,0,0,0,0,62610,132,1490,851,600,888,1080,953,55,91,2226,0,35,0,490,41
467,Edwardsburgh/Cardinal,2007,56,Edwardsburgh/Cardinal,Township of Edwardsburgh/Cardinal Public Library,Box 130,K0E1X0,Spencerville,5 Henderson Street,library@spencervilla.ca,Public or Union Library,6194,2836,0,0,01/01/2007,12/31/2007,SOLS,1441,0,Nil,14447,50900,0,0,0,1516,0,1547,68410,0,0,0,0,0,21892,0,51893,563,9131,1812,1552,2033,0,0,0,0,88876,0,54,0,0,160,0,0,0,0,0,41,0,0,41,0,0,31000,10,0,32313,10,0,41,0,0,41,0,0,47,0,0,2,0,0,47,0,0,47,0,0,16697,0,0,35,0,0,0,0,0,1,14,1,14,0,0,4,0,6,14,12,10,10,10,Yes,Athena,0,0,0,2,27,0,0,0,0,0,0,0,20706,8,115,106,10,116,13,633,191,114,10,0,18,5,465,162
151,Elgin County,2007,44,Elgin County,,450 Sunset Drive,N5R5V1,St. Thomas,450 Sunset Drive,www.library.elgin-county.on.ca,"County, County co-operative or Regional Municipality Library",47253,18703,0,0,01/01/2007,12/31/2007,SOLS,12262,0,Nil,116739,1855064,0,130063,0,27223,0,0,2129089,0,0,0,0,0,210837,21261,1393952,27386,257481,20751,3478,50000,0,0,0,143943,2129089,0,1138,0,0,5559,0,0,6,0,0,70,0,0,70,0,0,124826,0,0,192847,0,0,36,0,0,71,0,0,515,0,0,4,0,0,0,0,0,0,0,0,20991,0,0,35,2,2,2,6,0,0,0,1,17.5,6,123.5,21,369.75,1,3,47,47,47,47,Yes,Unicorn,0,1,35,9,273.5,2,18,0,0,2,18,0,277739,1013,14334,4034,2487,4484,4243,4747,1355,744,10,0,290,73,2907,4226
469,Elizabethtown - Kitley,2007,56,Elizabethtown - Kitley,,R.R. #2,K0E1A0,Addison,6544 New Dublin Road,,Public or Union Library,9631,3843,0,0,01/01/2007,12/31/2007,SOLS,1579,0,Nil,19452,41473,0,2137,675,0,12000,28575,104312,0,0,0,0,0,17457,0,36500,450,12040,2756,1800,2693,29763,0,0,853,104312,0,80,0,0,1200,0,0,0,0,0,40,0,0,40,0,0,44817,65,0,46017,65,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,28,1,11,8,2,6,6,0,6,Yes,Sagebrush,0,1,17,1,12,1,11,0,0,0,0,0,16728,48,596,20,0,23,0,320,543,8,0,0,7,0,150,0
152,Elliot Lake,2007,80,Elliot Lake,,151 Ontario Avenue,P5A2T2,Elliot Lake,,http://www.elliotlakelibrary.com/en/,Public or Union Library,11558,6178,0,0,01/01/2007,12/31/2007,OLS-N,2783,0,Nil,37522,282922,0,10500,415,24780,110218,0,466357,0,0,0,0,0,48612,0,252816,855,125293,4810,3433,1365,14884,0,0,16109,468177,10799,952,48,0,1503,100,0,0,0,0,1,0,0,1,0,0,45833,6342,0,46755,6576,0,52,12,0,55,12,0,37,2,0,17,0,0,0,0,0,0,0,0,16697,0,0,37.5,1,0,1,2,2,0,0,0,0,0,0,5,7.5,0,0,10,7,3,7,Yes,Winnebago Spectrum v5.2,0,1,47.5,0,0,0,0,0,0,0,0,0,92162,34,349,116,787,121,1329,1525,762,173,168,0,48,6,3024,194
98,Emo Twp,2007,87,Emo Twp,,P.O. Box 490,P0W1E0,Emo,JESSIE STREET,www.emo.ca/library,Public or Union Library,1186,540,1702,778,01/01/2007,12/31/2007,OLS-N,1200,387,Surplus,2483,35000,1887,3129,5000,18410,448,9801,76158,0,0,0,0,0,12302,0,41544,0,3665,1563,2005,2005,0,0,0,1937,65021,0,15,0,0,250,0,0,0,0,0,0,0,0,0,0,0,24340,0,0,26349,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,2,0,0,0,0,1,12,2,10,4,6,4,4,0,4,No,,0,1,31,0,0,0,0,0,0,0,0,0,28926,0,0,357,0,427,0,473,41,30,0,0,45,5,175,5
54,Englehart,2007,90,Englehart,,P.O. Box 809,P0J1H0,Englehart,71 Fourth Avenue,http://www.englehartpubliclibrary.ca,Public or Union Library,1546,743,783,371,01/01/2007,12/31/2007,OLS-N,1330,0,Nil,7078,35182,12600,19079,15831,7743,1035,0,98548,0,0,0,0,0,6377,0,65614,1610,3377,3123,0,2852,0,0,0,2925,85878,10720,322,50,0,642,96,0,0,0,0,0,0,0,0,0,0,20900,700,0,21007,787,0,163,8,0,210,13,0,47,2,0,2,0,0,0,0,0,0,0,0,166970,0,0,35,0,0,0,0,0,1,23.5,0,0,1,15,3,27,5,15,8,8,0,8,Yes,Athena,0,1,29,0,0,0,0,0,0,0,0,0,16504,25,1156,255,0,280,0,246,37,68,25,0,9,9,202,214
52,Espanola,2007,88,Espanola,,245 Avery Drive,P5E1S4,Espanola,,www.espanola.library.on.ca,Public or Union Library,5079,2401,818,350,01/01/2007,12/31/2007,OLS-N,2948,0,Nil,30865,231370,2191,6475,4656,16081,23853,0,315491,9000,0,528,0,9528,46918,0,217874,1734,11934,3559,0,1351,23853,0,0,8268,315491,9528,611,81,0,723,127,0,0,0,0,0,0,0,0,0,0,34922,5711,17,36220,5865,17,9,0,1,9,0,1,68,17,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,2,51.7,4,59.8,13,4.1,6,4,6,6,Yes,Spectrum,0,1,60,0,0,0,0,0,0,0,0,0,65008,134,1714,481,713,609,1391,1123,312,110,0,0,45,0,794,0
387,Essa,2007,70,Essa,Essa Public Library,"8505 County Road 10, Unit #1",L0M1B1,Angus,,http://www.essa.library.on.ca,Public or Union Library,18800,6158,0,0,01/01/2007,12/31/2007,SOLS,3426,13844,Surplus,25297,375662,0,22630,925,12035,0,1403,437952,0,0,5467,101344,106811,81988,2593,289704,2190,27562,2591,0,14858,0,0,4650,33449,459585,51995,265,0,0,344,0,0,1,0,0,5,0,0,5,0,0,36476,0,0,42417,0,0,84,0,0,119,0,0,86,0,0,12,0,0,0,0,0,0,0,0,17885,0,0,35,1,0,1,1,0,0,0,2,26,1,14.25,6,90,22,12.8,13,12,2,12,Yes,Hprizon SirsiDynix,0,1,39,1,21,0,0,0,0,0,0,0,94371,379,8592,876,674,1106,1611,1871,3248,140,69,0,79,0,731,132
153,Essex County,2007,45,Essex County,Town of Essex,"360 Fairview Avenue West, Suite 101",N8M1Y3,Essex,,www.essexcountylibrary.ca,"County, County co-operative or Regional Municipality Library",167308,63921,0,0,01/01/2007,12/31/2007,SOLS,36985,0,Nil,287721,3729200,250,182834,1017,119698,19200,6586,4346506,0,0,0,0,0,771896,159489,2738859,5439,135628,11079,63983,218359,64798,0,0,176976,4346506,0,2137,28,0,6971,103,0,202,0,0,0,0,0,0,0,0,198241,3701,208,375059,7208,208,0,0,0,0,0,0,221,0,0,54,0,0,0,0,0,0,0,0,21593,0,0,35,3,0,0,2,0,1,34.5,0,0,0,0,99,1427.4,0,0,89,72,17,0,Yes,Sirsi Dynix Unicorn,0,0,0,14,465,0,0,0,0,0,0,0,913498,1483,20453,330,1487,343,4383,16765,10413,609,211,0,867,3,8506,0
150,Evanturel Twp,2007,90,Evanturel Twp,,P.O. Box 209,P0J1H0,Englehart,"245453 Highway 569, Englehart, ON P0J 1H0",www.evanturel.com,Contracting Municipality,473,208,0,0,01/01/2007,12/31/2007,,0,0,Nil,1117,7210,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8327,0,8327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Faraday Twp,2007,51,Faraday Twp,,"29860 Hwy 28 South, R. R. # 3",K0L1C0,Bancroft,,www.faraday.ca,Contracting Municipality,1578,1347,0,0,01/01/2007,12/31/2007,,0,0,Nil,5595,8000,0,0,0,0,0,0,13595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595,0,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Fauquier-Strickland Twp,2007,81,Fauquier-Strickland Twp,,"C.P. 100, Centre Communautaire",P0L1G0,Fauquier,"25, chemin Grzela",biblioff@vianet.ca,Public or Union Library,666,409,0,0,01/01/2007,12/31/2007,OLS-N,473,18319,Surplus,4197,30000,0,15383,3946,1283,0,5721,60530,0,0,0,0,0,0,8304,27700,0,990196,0,0,0,0,0,0,0,1026200,3350,1,105,0,10,372,0,1,6,0,8,20,0,23,21,0,2707,12649,0,2711,12664,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,2,30,17,6,6,6,3,6,Yes,Mandarin,0,1,23,0,0,0,0,0,0,0,0,0,6591,11,83,98,0,109,98,143,64,19,1,0,8,19,89,16
156,Fort Erie,2007,18,Fort Erie,,136 Gilmore Road,L2A2M1,Fort Erie,,www.forterie.library.on.ca,Public or Union Library,27698,13952,0,0,01/01/2007,12/31/2007,SOLS,23000,25000,Surplus,60682,1091000,0,52825,3000,65498,0,0,1273005,0,15500,0,78904,94404,108730,9000,842973,10173,116760,6655,0,37088,0,0,0,133015,1264394,99364,438,0,0,527,0,0,12,0,0,0,0,0,0,0,0,63000,489,334,87000,489,334,82,0,0,82,0,0,127,0,0,10,0,0,0,0,0,0,0,0,17000,0,0,35,2,2,0,5,0,0,0,0,0,0,0,15,253,47,50,34,25,6,3,Yes,Dynix Horizon,0,1,56,2,74,0,0,0,0,3,30,0,211500,203,7124,801,278,921,347,4000,1524,600,425,0,133,12,4200,960
