LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
403,Dokis FN,2002,86,Dokis FN,,"Box 3, Dokis Reserve",P0M2K0,Via Monetville,930 Main Road,www.dokisfirstnation.com,First Nations Library,174,0,0,0,04/01/2002,03/31/2003,OLS-N,262,0,Nil,1302,10000,0,17500,0,0,0,0,28802,0,0,0,0,0,1100,0,14300,0,10000,200,0,0,0,0,0,0,25600,0,37,0,0,104,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,4,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,5,Yes,Library Source,0,1,40,0,0,0,0,0,0,0,0,0,520,3,30,10,0,6,10,10,22,10,10,0,8,10,20,10
50,Dorion Twp,2002,89,Dorion Twp,,170 Dorion Loop Road,P0T1K0,Dorion,,www.dorionpubliclibrary.ca,Public or Union Library,417,210,389,0,01/01/2002,12/31/2002,OLS-N,300,8994,Surplus,1013,15199,497,8846,340,1037,0,215,27147,0,0,0,0,0,2116,0,15752,0,2618,817,0,0,0,0,0,792,22095,5345,80,0,0,225,0,0,2,0,0,2,0,0,2,0,0,6250,250,25,6300,250,25,12,0,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,12,0,0,1,12,2,4,0,0,3,3,0,3,No,,0,1,14.5,0,0,0,0,0,0,0,0,0,5837,6,300,79,0,90,79,115,12,10,6,0,10,0,60,0
136,Douro-Dummer Twp,2002,66,Douro-Dummer Twp,Township of Douro-Dummer,"Douro-Dummer Public Library,  P.O. Box 23",K0L1S0,Douro,435 4th Line Douro,http://www.dourodummer.on.ca/library/,Public or Union Library,6455,3311,0,0,01/01/2002,12/31/2002,SOLS,562,0,Nil,14307,29648,0,0,0,876,0,0,44831,0,0,0,0,0,11984,0,17644,0,10741,0,0,0,4462,0,0,0,44831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6284,0,0,6348,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14,0,0,14,0,0,0,0,0,35,0,0,0,0,0,1,14,0,0,0,0,1,5,0,0,6,6,0,6,No,,0,1,19,0,0,0,0,0,0,0,0,0,7784,7,15,6,0,0,0,178,15,13,14,0,0,3,0,0
138,Dryden,2002,82,Dryden,City of Dryden,36 Van Horne Avenue,P8N2A7,Dryden,,www.dryden.ca,Public or Union Library,7587,3548,1457,665,01/01/2002,12/31/2002,OLS-N,7392,-36428,Deficit,16824,280945,4403,5000,1634,6696,0,0,315502,0,0,0,0,0,19395,1134,216269,3614,38973,3914,0,1435,0,0,0,24470,309204,1627,1223,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,34019,84,10,35126,84,10,0,0,0,0,0,0,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,2,0,0,0,0,0,0,0,4,20,1,2,6,4,2,0,Yes,Winnebago,0,1,61,0,0,0,0,0,0,0,0,0,69304,12,254,849,339,1021,623,1558,974,166,31,0,302,21,1104,37
427,Dubreuilville Twp,2002,80,Dubreuilville Twp,,C.P. 39,P0S1B0,Dubreuilville,"120, rue Magpie",www.dubreuilville.ca,Public or Union Library,821,351,0,0,01/01/2002,12/31/2002,OLS-N,317,0,Nil,1913,5431,0,6913,48,77,1870,0,16252,0,0,0,0,0,2155,0,6802,558,70,719,0,206,244,0,0,505,11259,5015,0,15,0,0,152,0,0,0,0,0,1,0,0,1,0,0,2913,0,0,2913,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,10,0,0,0,0,2,48,0,0,5,3,3,3,Yes,Lexfile,0,1,58,0,0,0,0,0,0,1,168,0,1363,0,0,0,0,0,0,52,0,15,0,0,0,0,0,0
144,Ear Falls Twp,2002,82,Ear Falls Twp,,P.O. Box 369,P0V1T0,Ear Falls,50 Balsam Avenue,www.olsn.ca/earfallspl,Public or Union Library,1054,576,0,0,01/01/2002,12/31/2002,OLS-N,500,0,Nil,4302,88142,0,0,0,3507,0,627,96578,0,0,0,40624,40624,10418,0,71658,1034,9694,1596,0,2178,0,0,0,0,96578,40624,69,0,0,382,0,0,1,0,0,6,0,0,6,0,0,15843,0,0,16040,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,5,1,5,Yes,Winnebago,0,1,34.5,0,0,0,0,0,0,0,0,0,19014,5,200,81,73,150,120,400,30,150,0,0,25,0,250,0
145,East Ferris Twp,2002,85,East Ferris Twp,,PO Box 160,P0H1B0,Astorville,1257 Village Road,www.eastferrispubliclibrary.ca,Public or Union Library,4315,1814,0,0,01/01/2002,12/31/2002,OLS-N,789,1853,Surplus,8531,33600,0,0,274,593,0,0,42998,0,8813,0,0,8813,5224,0,22677,336,5164,1256,0,1208,0,0,0,0,35865,8813,32,8,0,63,52,0,0,0,0,20,4,0,20,4,0,10846,4230,0,12033,4732,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,24,2,11,7,6,0,6,No,,0,1,24,0,0,0,0,0,0,0,0,0,13489,4,564,337,0,392,0,338,87,108,0,0,89,0,256,0
146,East Garafraxa Twp,2002,43,East Garafraxa Twp,,R.R.#3,L0N1N0,Orton,,www.amaranth-eastgary.ca,Contracting Municipality,2009,758,0,0,01/01/2002,12/31/2002,,0,1939,Surplus,3193,40442,0,0,0,0,0,0,43635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43635,0,43635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,East Gwillimbury,2002,27,East Gwillimbury,,"P.O. Box 1609,  19513 Yonge Street",L9N1P2,Holland Landing,,www.egpl.ca,Public or Union Library,19324,6647,0,0,01/01/2002,12/31/2002,SOLS,11322,222,Surplus,25967,561795,0,2045,7319,27482,0,0,624608,0,0,0,0,0,72916,9591,403385,1245,42113,10567,0,15798,30280,0,0,37516,623411,0,916,0,0,2089,0,0,4,0,0,40,0,0,40,0,0,59123,467,148,62897,472,148,0,0,0,0,0,0,86,0,0,1,0,0,0,0,0,0,0,0,897,0,0,35,3,0,0,1,0,0,0,2,21.5,5,98,9,81.5,0,0,18,6,7,5,Yes,Dynix,0,1,43,1,30,0,0,0,0,0,0,0,136246,333,5765,820,697,896,1090,2943,396,103,0,0,708,1,1558,414
28,East Hawkesbury Twp,2002,67,East Hawkesbury Twp,,C.P. 340,K0B1P0,St. Eugene,5151 County Road No. 14,easthawkesbury.ca,Contracting Municipality,3329,1382,0,0,01/01/2002,12/31/2002,,0,0,Nil,6017,5529,0,0,0,0,0,0,11546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11546,0,11546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,East Luther Grand Valley Twp,2002,43,East Luther Grand Valley Twp,,P.O. Box 129,L0N1G0,Grand Valley,4 Amaranth Street East,www.grandvalley.org,Public or Union Library,2526,971,2549,941,01/01/2002,12/31/2002,SOLS,2423,314,Surplus,4298,73845,54719,8035,9083,3243,0,2463,155686,0,0,0,0,0,27059,416,81770,2154,26175,2934,0,8937,0,0,0,8035,157480,0,236,0,0,310,0,0,1,0,0,45,0,0,45,0,0,24527,30,0,24645,30,0,0,0,0,0,0,0,43,0,0,2,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,4,52,3,13,8,6,2,2,Yes,SpectrumSagebrush,0,1,36,0,0,0,0,0,0,0,0,0,54464,24,1649,598,485,748,749,1083,45,69,1,0,30,1,525,49
467,Edwardsburgh/Cardinal,2002,56,Edwardsburgh/Cardinal,Township of Edwardsburgh/Cardinal Public Library,Box 130,K0E1X0,Spencerville,5 Henderson Street,library@spencervilla.ca,Public or Union Library,6169,2796,0,0,01/01/2002,12/31/2002,SOLS,1325,3951,Surplus,14447,50000,0,10000,0,1615,0,28,76090,0,0,0,0,0,18357,0,38763,1434,6429,2078,0,8935,0,0,0,2680,78676,0,89,0,0,279,0,0,0,0,0,15,0,0,17,0,0,25495,0,0,26473,0,0,22,0,0,27,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,14,0,0,1,7.5,2,23,17,30,6,6,4,6,Yes,Athena (Cardinal branch only at present),0,0,0,2,28,0,0,0,0,0,0,0,28787,8,88,35,6,82,48,607,708,76,30,0,539,10,341,30
151,Elgin County,2002,44,Elgin County,,450 Sunset Drive,N5R5V1,St. Thomas,450 Sunset Drive,www.library.elgin-county.on.ca,"County, County co-operative or Regional Municipality Library",45209,18067,0,0,01/01/2002,12/31/2002,SOLS,8525,0,Nil,116739,1414838,0,11406,0,18570,0,0,1561553,0,0,0,0,0,192195,12000,1045257,14411,165507,21128,11448,76204,0,0,0,38403,1576553,0,1285,0,0,5620,0,0,7,0,0,55,0,0,119,0,0,114752,0,0,213911,0,0,60,0,0,68,0,0,320,0,0,2,0,0,0,0,0,0,0,0,3680,0,0,35,3,2,1,4,0,0,0,1,12.5,4,68,23,428,34,30,42,39,39,42,Yes,Multilis,0,1,35,9,273.5,2,18,0,0,2,18,0,303783,1091,13343,2934,1645,3429,2712,6106,2731,618,58,0,653,57,3634,84
469,Elizabethtown - Kitley,2002,56,Elizabethtown - Kitley,,R.R. #2,K0E1A0,Addison,6544 New Dublin Road,,Public or Union Library,9555,3784,0,0,01/01/2002,12/31/2002,SOLS,1337,0,Nil,19452,29396,0,0,2050,100,0,0,50998,0,0,0,0,0,13649,0,21509,129,11490,3295,0,926,0,0,0,0,50998,0,81,0,0,1330,0,0,0,0,0,35,0,0,35,0,0,34835,52,0,41202,52,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,36,13,5,9,8,0,8,Yes,sagebrush,0,1,17,1,12,1,11,0,0,0,0,0,24918,45,280,56,0,56,0,807,1215,21,0,0,10,0,316,0
152,Elliot Lake,2002,80,Elliot Lake,,151 Ontario Avenue,P5A2T2,Elliot Lake,,http://www.elliotlakelibrary.com/en/,Public or Union Library,11542,6204,0,0,01/01/2002,12/31/2002,OLS-N,5325,0,Nil,37522,235740,0,5000,0,19860,96285,0,394407,0,0,6468,0,6468,48332,0,220943,664,108969,1488,0,4332,0,0,0,9679,394407,6468,348,27,0,874,87,0,0,0,0,3,3,0,9,9,0,41075,4602,0,41340,4765,0,14,0,0,14,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,1,0,0,3,0,0,0,0,0,0,0,2,20,1,1,6,4,2,0,Yes,Winnebago Spectrum 5.0,0,1,47.5,0,0,0,0,0,0,0,0,0,93367,1,116,0,0,0,0,1910,220,118,112,0,44,7,1525,0
98,Emo Twp,2002,87,Emo Twp,,P.O. Box 490,P0W1E0,Emo,JESSIE STREET,www.emo.ca/library,Public or Union Library,1173,542,1894,756,01/01/2002,12/31/2002,OLS-N,1109,-18,Deficit,2483,33000,3715,5870,1400,20543,3549,0,70560,0,0,0,0,0,12070,0,38883,0,6573,1580,6012,0,0,0,0,1180,66298,0,15,0,0,250,0,0,0,0,0,5,0,0,5,0,0,25413,0,0,26791,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,3,17,4,4,3,2,0,3,No,,0,1,31,0,0,0,0,0,0,0,0,0,28329,0,0,250,3,325,0,595,42,40,0,0,80,0,250,0
54,Englehart,2002,90,Englehart,,P.O. Box 809,P0J1H0,Englehart,71 Fourth Avenue,http://www.englehartpubliclibrary.ca,Public or Union Library,1570,745,1559,646,01/01/2002,12/31/2002,OLS-N,1989,0,Nil,7078,32500,19174,8294,4766,9789,0,760,82361,0,0,0,0,0,7405,0,51686,763,4689,855,0,5451,0,0,4175,0,75024,7800,245,42,0,637,92,0,7,0,0,8,4,0,30,20,0,17593,730,0,17799,801,0,58,2,0,77,2,0,52,0,0,1,0,0,2,0,0,8,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,4,56.5,7,200,10,10,3,10,Yes,Athena,0,1,29,0,0,0,0,0,0,0,0,0,17522,15,300,311,45,256,172,277,17,69,0,0,9,0,262,94
52,Espanola,2002,88,Espanola,,245 Avery Drive,P5E1S4,Espanola,,www.espanola.library.on.ca,Public or Union Library,5187,2389,1267,631,01/01/2002,12/31/2002,OLS-N,4543,0,Nil,30865,207224,3573,8302,1920,10811,24187,0,286882,0,0,0,0,0,42083,0,193760,293,10702,4090,0,8537,21955,0,0,5462,286882,0,907,91,0,1026,159,0,0,0,0,20,4,0,20,4,0,37426,5026,0,39195,5129,0,27,6,0,27,6,0,57,13,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,2,51.7,3,53.8,9,10,4,4,4,4,Yes,Winnebago Spectrum,0,1,60,0,0,0,0,0,0,0,0,0,64931,58,841,557,240,795,557,1132,185,87,0,0,58,0,723,0
387,Essa,2002,70,Essa,Essa Public Library,"8505 County Road 10, Unit #1",L0M1B1,Angus,,http://www.essa.library.on.ca,Public or Union Library,16210,4781,0,0,01/01/2002,12/31/2002,SOLS,7303,19942,Surplus,25297,157981,0,12073,1114,9924,0,2447,208836,0,0,0,0,0,37519,839,128815,732,18327,2241,0,16154,0,0,8526,7786,220939,2283,451,1,0,593,1,0,11,0,0,43,0,0,43,0,0,21455,0,0,21733,0,0,11,0,0,11,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,1,1,0,0,0,0,0,0,0,3,39,8,37,5,5,0,5,No,,0,1,35,1,12,0,0,0,0,0,0,0,39748,211,1527,383,0,456,0,804,775,36,0,0,38,0,432,38
153,Essex County,2002,45,Essex County,Town of Essex,"360 Fairview Avenue West, Suite 101",N8M1Y3,Essex,,www.essexcountylibrary.ca,"County, County co-operative or Regional Municipality Library",148875,60258,0,0,01/01/2002,12/31/2002,SOLS,45085,0,Nil,287721,2860840,210,70000,0,118808,10032,6586,3354197,0,0,0,0,0,573054,34240,2187176,5881,119692,12770,57145,105980,21470,0,0,153240,3270648,84749,1313,28,0,8031,103,0,0,0,0,0,0,0,0,0,0,219463,4889,198,331379,7490,198,0,0,0,0,0,0,278,0,0,3,0,0,1,0,0,1,0,0,2003,0,0,35,0,0,0,0,0,4,138,1,34.5,0,0,98,1438.76,0,0,77,60,17,0,Yes,MultiLIS,0,0,0,14,445,0,0,0,0,0,0,0,900675,1489,21383,566,1294,555,5606,18492,7987,392,779,0,1559,0,8779,0
150,Evanturel Twp,2002,90,Evanturel Twp,,P.O. Box 209,P0J1H0,Englehart,"245453 Highway 569, Englehart, ON P0J 1H0",www.evanturel.com,Contracting Municipality,503,205,0,0,01/01/2002,12/31/2002,,0,0,Nil,1117,5075,0,0,0,0,0,0,6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6192,0,6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Faraday Twp,2002,51,Faraday Twp,,"29860 Hwy 28 South, R. R. # 3",K0L1C0,Bancroft,,www.faraday.ca,Contracting Municipality,1402,1296,0,0,01/01/2002,12/31/2002,,0,0,Nil,5595,0,0,0,0,0,0,0,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595,0,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Fauquier-Strickland Twp,2002,81,Fauquier-Strickland Twp,,"C.P. 100, Centre Communautaire",P0L1G0,Fauquier,"25, chemin Grzela",biblioff@vianet.ca,Public or Union Library,679,413,0,0,01/01/2002,12/31/2002,OLS-N,517,9723,Surplus,4197,25000,0,8651,720,3663,0,0,42231,0,0,0,0,0,7297,212,26364,532,3977,0,0,1949,0,0,0,4720,45051,0,1,247,0,10,314,0,1,3,0,3,17,0,21,18,0,2215,12979,0,2215,13068,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,30,19,6,4,3,0,4,No,,0,1,20,0,0,0,0,0,0,0,0,0,6400,43,970,42,3,50,0,132,236,15,18,0,2,14,138,14
156,Fort Erie,2002,18,Fort Erie,,136 Gilmore Road,L2A2M1,Fort Erie,,www.forterie.library.on.ca,Public or Union Library,27291,13714,0,0,01/01/2002,12/31/2002,SOLS,24486,43795,Surplus,60682,815000,0,44518,16250,66469,0,0,1002919,0,0,105000,46000,151000,105000,10000,607179,11000,92000,9000,0,33000,0,0,0,88090,955269,112748,1336,0,0,2053,0,0,5,0,0,0,0,0,0,0,0,64679,67,1301,91785,67,1308,0,0,0,0,0,0,89,0,0,4,0,0,0,0,0,0,0,0,1000,0,0,35,3,1,0,4,0,0,0,1,24,0,0,13,49,51,27,24,11,9,0,Yes,Dynix Horizon,0,1,56,2,77,0,0,0,0,2,40,0,241961,180,5207,500,307,767,688,4867,287,293,0,0,582,0,4130,1091
157,Fort Frances,2002,87,Fort Frances,,601 Reid Avenue,P9A0A2,Fort Frances,,www.fort-frances.com/library,Public or Union Library,7986,3785,0,0,01/01/2002,12/31/2002,OLS-N,7442,0,Nil,19137,349879,0,11609,6534,42715,0,0,429874,0,0,4950,15820,20770,74010,1806,287769,1635,37072,5513,0,5878,0,0,0,16191,429874,20770,646,2,8,896,6,8,1,0,0,4,0,0,4,0,0,60448,1310,35,76577,1408,35,680,0,0,680,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,0,2,0,0,0,0,0,0,0,6,106,5,6,8,6,5,5,Yes,Sirs Mandarin,0,1,70,0,0,0,0,0,0,0,0,0,200134,252,8094,238,471,306,837,4542,301,114,8,0,532,2,1721,382
325,French River,2002,88,French River,Municipality of French River,PO Box 130,P0M2N0,Noelville,15 Dollard Street,http://www.olsn.ca/frenchriverpl/index.html,Public or Union Library,2856,2302,0,0,01/01/2002,12/31/2002,OLS-N,1258,4200,Surplus,11398,70000,0,13721,3446,2917,0,2107,103589,0,0,0,0,0,6608,60,71543,437,1023,1661,840,16386,2000,0,4595,0,105153,1052,25,23,0,504,315,0,0,0,0,0,0,0,0,0,0,12997,8407,0,17463,11209,0,35,10,0,35,10,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,95,1,17,18,18,0,18,No,,0,1,39,1,39,0,0,0,0,0,0,0,15902,15,60,322,0,248,211,383,1771,106,18,0,266,0,408,0
448,Front of Yonge Twp,2002,56,Front of Yonge Twp,,P.O. Box  250,K0E1R0,Mallorytown,76 County Road 5 S.,www.frontofyonge.com/library,Public or Union Library,2442,1167,0,0,01/01/2002,12/31/2002,SOLS,500,2989,Surplus,4831,18000,0,5583,1890,0,13000,545,43849,0,0,0,0,0,8507,0,10704,0,5309,784,0,5000,0,0,0,655,30959,13639,2,0,0,15,0,0,0,0,0,2,0,0,2,0,0,9420,20,0,9480,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,13,0,0,0,0,1,8,8,8,1,1,0,1,No,,0,1,14.5,0,0,0,0,0,0,0,0,0,16668,4,10,106,0,136,0,320,10,10,0,0,25,3,200,0
159,Galway-Cavendish & Harvey Twp,2002,66,Galway-Cavendish & Harvey Twp,Township of Galway-Cavendish and Harvey,P.O. Box 10,K0L1J0,Buckhorn,5 George Street,www.galwaycavendishharveylibrary.ca,Public or Union Library,4096,5536,0,0,01/01/2002,12/31/2002,SOLS,2681,842,Surplus,29073,40000,0,12488,800,24120,0,839,107320,0,0,0,0,0,12654,0,49283,953,15126,1790,0,11608,0,0,0,12056,103470,4692,72,0,0,225,0,0,1,0,0,20,0,0,20,0,0,16314,45,20,19440,45,20,15,0,0,25,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,4,55,35,86,9,7,2,7,Yes,Quinte Computer System,0,1,37,1,15,0,0,0,0,0,0,0,32636,15,585,161,360,208,539,850,245,85,0,0,52,27,142,55
160,Gananoque,2002,56,Gananoque,,100 Park Street,K7G2Y5,Gananoque,Same,http://www.gananoque.ca/community-services/public-services/library,Public or Union Library,4908,2406,0,0,01/01/2002,12/31/2002,SOLS,3440,3379,Surplus,13700,95000,0,5000,2218,2378,0,0,118296,0,0,7209,0,7209,14094,0,76373,1349,14076,1351,0,11675,0,0,0,3692,122610,895,132,0,0,247,0,0,0,0,0,0,0,0,0,0,0,17391,0,0,18706,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,3,25,8,21,3,3,0,3,No,,0,1,38,0,0,0,0,0,0,0,0,0,29422,38,729,442,65,496,100,470,197,58,0,0,41,0,233,0
404,Garden River FN,2002,1,Garden River FN,,48 Syrette Lake Road,P6A5K9,Garden River,,www.gardenriver.ca,First Nations Library,928,0,0,0,01/01/2002,12/31/2002,OLS-N,120,0,Nil,2741,0,0,13000,0,0,0,2500,18241,0,0,0,0,0,2391,0,13000,0,0,0,0,350,0,0,0,2500,18241,0,6,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1800,0,3,1940,0,3,30,0,0,30,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2,2,0,0,0,0,0,0,2,40,2,2,14,14,0,14,Yes,spectrum circ cat. 5,0,1,40,0,0,0,0,0,0,0,0,0,3056,40,350,50,0,50,50,65,80,135,0,0,40,45,140,120
161,Gauthier Twp,2002,90,Gauthier Twp,,P.O. Box 65,P0K1B0,Dobie,92 McPherson Street,quinner@nt.net,Public or Union Library,132,65,0,0,01/01/2002,12/31/2002,OLS-N,80,0,Nil,348,220,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,568,0,2200,80,0,2200,80,0,0,0,0,0,0,0,0,0,0,3000,75,0,3000,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,1,0,2,No,,0,1,20,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,120,6,4,4,0,2,2,10,0
